Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
170516_mia337_032122_600_200Kfaces_8192px_OBJ,0.9652,0.9483,7.1897,1.881,12.4983,-2.2954
Ackerbau_BakedUV,0.9649,0.9557,3.8481,0.4848,7.2115,-1.9093
Alnus_japonica_398_250k,0.9072,0.91,3.1025,-0.9495,7.1545,-2.2682
balustervase_BakedUV,0.8386,0.8584,3.5635,-0.2784,7.4053,-1.5562
bike_bakedUV2,0.9644,0.922,4.8597,1.0844,8.635,-2.6028
CopticBookModel,0.9345,0.9257,5.2872,1.154,9.4203,-1.7896
load_objects,0.917,0.9412,4.3711,0.6544,8.0878,-2.5744
mask-from-madang-province,0.9168,0.9127,5.6039,1.4853,9.7225,-2.6875
pizza_bakedUV,0.8641,0.8677,5.6101,0.6347,10.5855,-2.1723
SculptureShaman,0.8299,0.7502,4.8025,1.136,8.469,-2.7605
statue,0.9594,0.8087,4.3891,0.4241,8.3541,-2.1862
