Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
1970.16_Neck_Amphora_100K,0.7242,0.7222,3.3682,-3.9555,10.6919,-1.5369
abel_highpoly_meshexp,0.122,0.1018,-0.4468,-6.4324,5.5388,0.1359
Ailurodus_maculosus,0.8391,0.8162,4.9003,-0.7025,10.5031,-1.8941
Beethoven_bakedUV2,0.8417,0.5444,5.2867,0.5968,9.9767,-2.3152
CharlieChaplin,0.9681,0.9376,5.0829,0.7078,9.458,-0.9065
dom_utka,0.8995,0.8341,5.702,0.9812,10.4229,-2.586
Jomon_bakedUV,0.9153,0.8391,5.9341,0.605,11.2632,-2.6519
piano,0.8835,0.7092,6.7004,-1.5574,14.9582,-2.7903
sylvaniapathmaker,0.6894,0.6953,2.2431,-2.3523,6.8386,-0.711
TimeWarner_SA_remote,0.881,0.7394,3.1105,-0.7585,6.9795,-0.511
to_subs,0.9593,0.8625,7.983,3.0626,12.9035,-1.9123
