Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
1970.16_Neck_Amphora_100K,0.7536,0.7106,2.5146,-2.7525,7.7816,-1.767
abel_highpoly_meshexp,0.495,0.4926,1.9136,-4.4115,8.2387,-0.8468
Ailurodus_maculosus,0.6792,0.6615,3.5116,-1.3997,8.4229,-1.6636
Beethoven_bakedUV2,0.7853,0.5145,5.1349,0.3032,9.9667,-2.4022
CharlieChaplin,0.8475,0.7735,4.4894,0.2507,8.728,-0.9578
dom_utka,0.911,0.8427,5.0595,1.1986,8.9204,-2.6715
Jomon_bakedUV,0.6926,0.6011,3.527,-0.3542,7.4083,-1.631
piano,0.3578,0.3106,1.9131,-3.6505,7.4767,-1.411
sylvaniapathmaker,0.4848,0.3618,1.1947,-2.2919,4.6813,-0.2181
TimeWarner_SA_remote,0.1854,0.2374,0.7282,-3.348,4.8043,1.0438
to_subs,0.9738,0.8657,8.8523,3.3905,14.3141,-2.9368
