Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
bread_BakedUV,0.8936,0.8843,5.1722,0.4573,9.8871,-2.915
dino_retopo_uv,0.8437,0.8416,6.2323,1.697,10.7675,-3.6783
dorfkirche,0.9694,0.9198,4.6431,1.6285,7.6576,-2.578
Flintlock_Pistol,0.9061,0.8451,6.3161,1.4662,11.166,-2.5864
Lidded-Ewer_bakedUV,0.8942,0.84,5.9058,1.4802,10.3315,-2.9127
lizard_BakedUV,0.9351,0.8912,4.3364,1.0247,7.6481,-2.0311
Orchid,0.356,0.4443,3.6773,-7.0758,14.4305,-2.2102
PlaningMachine200K,0.9428,0.8742,5.7101,1.6076,9.8126,-2.993
PRI_Hepatus,0.8249,0.8349,3.0217,0.5885,5.4548,-1.7372
shark_bakedUV,0.9703,0.8932,4.5602,1.2876,7.8328,-2.5874
Triceratops_manifold,0.9356,0.9239,4.9411,1.1049,8.7773,-2.7663
