Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
bread_BakedUV,0.8929,0.8833,5.1758,0.454,9.8976,-2.9163
dino_retopo_uv,0.844,0.8422,6.2556,1.7041,10.8071,-3.6779
dorfkirche,0.9696,0.9198,4.6527,1.6298,7.6757,-2.5717
Flintlock_Pistol,0.9067,0.8467,6.3213,1.4684,11.1742,-2.5878
Lidded-Ewer_bakedUV,0.8942,0.8388,5.9154,1.4837,10.3472,-2.9052
lizard_BakedUV,0.935,0.8906,4.3287,1.0224,7.6351,-2.0188
Orchid,0.3562,0.4443,3.6802,-7.0744,14.4347,-2.2103
PlaningMachine200K,0.9426,0.8748,5.7245,1.6051,9.8439,-2.9865
PRI_Hepatus,0.8241,0.8344,3.0198,0.5856,5.4539,-1.7414
shark_bakedUV,0.9703,0.8937,4.5628,1.2875,7.8381,-2.5905
Triceratops_manifold,0.9355,0.9237,4.9454,1.105,8.7859,-2.7655
