Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
170516_mia337_032122_600_200Kfaces_8192px_OBJ,0.8217,0.7974,5.1945,1.1665,9.2225,-2.0253
Ackerbau_BakedUV,0.8651,0.8425,4.0384,0.047,8.0298,-2.0481
Alnus_japonica_398_250k,0.8256,0.8079,3.2949,-1.3726,7.9623,-2.2717
balustervase_BakedUV,0.867,0.8031,3.8516,-0.1436,7.8468,-1.9275
bike_bakedUV2,0.9711,0.9264,5.4998,1.3515,9.6481,-2.4202
CopticBookModel,0.8947,0.8714,3.9039,0.8168,6.991,-1.6737
load_objects,0.7338,0.8136,4.8497,-0.3178,10.0173,-3.5525
mask-from-madang-province,0.6166,0.6205,2.9107,-0.056,5.8774,-1.362
pizza_bakedUV,0.7326,0.7021,4.8658,-0.1992,9.9308,-2.7876
SculptureShaman,0.7452,0.6637,3.5348,0.6502,6.4195,-2.0299
statue,0.7893,0.7028,4.8224,-0.7719,10.4167,-2.655
