ObjectName, MOS, LPIPS
rescue_craft_simpL1_qp10_qt7_decompJPEG_2048x2048_Q25, 3.24, 0.506436, 0.611781, 0.538232, 0.716442
rescue_craft_simpL1_qp10_qt7_decompJPEG_512x512_Q25, 3.54, 0.497165, 0.640207, 0.534307, 0.680884
rescue_craft_simpL1_qp11_qt6_decompJPEG_712x712_Q50, 2.73, 0.621296, 0.725577, 0.641072, 0.833655
rescue_craft_simpL1_qp8_qt7_decompJPEG_1440x1440_Q25, 1.30, 0.810160, 0.876598, 0.911478, 0.877123
rescue_craft_simpL1_qp9_qt9_decompJPEG_512x512_Q50, 2.65, 0.522461, 0.656512, 0.639193, 0.621036
rescue_craft_simpL2_qp10_qt8_decompJPEG_712x712_Q50, 3.64, 0.303759, 0.437905, 0.353448, 0.442069
rescue_craft_simpL2_qp11_qt8_decompJPEG_1440x1440_Q90, 4.49, 0.205476, 0.276102, 0.192401, 0.313641
rescue_craft_simpL2_qp9_qt6_decompJPEG_512x512_Q10, 2.34, 0.861665, 0.887177, 0.927421, 0.933761
rescue_craft_simpL3_qp10_qt8_decompJPEG_712x712_Q10, 3.70, 0.436877, 0.592085, 0.458134, 0.607779
rescue_craft_simpL4_qp10_qt8_decompJPEG_712x712_Q75, 3.62, 0.285339, 0.393601, 0.319412, 0.409364
rescue_craft_simpL4_qp11_qt9_decompJPEG_712x712_Q10, 4.21, 0.315705, 0.470850, 0.294897, 0.494336
rescue_craft_simpL4_qp9_qt7_decompJPEG_1024x1024_Q50, 2.23, 0.643041, 0.710217, 0.728385, 0.758667
rescue_craft_simpL5_qp11_qt10_decompJPEG_512x512_Q10, 3.73, 0.433867, 0.559876, 0.371595, 0.630322
rescue_craft_simpL5_qp11_qt10_decompJPEG_712x712_Q10, 4.26, 0.311767, 0.460219, 0.288761, 0.491764
rescue_craft_simpL6_qp10_qt10_decompJPEG_1440x1440_Q50, 4.02, 0.197791, 0.246959, 0.216275, 0.264599
rescue_craft_simpL6_qp11_qt10_decompJPEG_512x512_Q25, 4.07, 0.243978, 0.397255, 0.239349, 0.426328
rescue_craft_simpL6_qp11_qt10_decompJPEG_712x712_Q10, 4.00, 0.313347, 0.465614, 0.289379, 0.493281
rescue_craft_simpL6_qp8_qt7_decompJPEG_2048x2048_Q90, 1.64, 0.794395, 0.828874, 0.893828, 0.834338
rescue_craft_simpL7_qp10_qt6_decompJPEG_512x512_Q25, 2.98, 0.663084, 0.768166, 0.684012, 0.863128
rescue_craft_simpL7_qp10_qt8_decompJPEG_712x712_Q90, 3.54, 0.261763, 0.370395, 0.273920, 0.363081
rescue_craft_simpL7_qp11_qt7_decompJPEG_2048x2048_Q10, 3.71, 0.410784, 0.533772, 0.409528, 0.557155
rescue_craft_simpL7_qp11_qt8_decompJPEG_712x712_Q10, 3.79, 0.348386, 0.513287, 0.341561, 0.515842
rescue_craft_simpL7_qp11_qt9_decompJPEG_712x712_Q10, 3.95, 0.332109, 0.483582, 0.313089, 0.499954
rescue_craft_simpL7_qp9_qt7_decompJPEG_2048x2048_Q50, 2.60, 0.584725, 0.685869, 0.647336, 0.698063
rescue_craft_simpL7_qp9_qt7_decompJPEG_2048x2048_Q90, 2.48, 0.583635, 0.680963, 0.648077, 0.701732
rescue_craft_simpL8_qp10_qt10_decompJPEG_712x712_Q10, 3.45, 0.389563, 0.556121, 0.389945, 0.552007
rescue_craft_simpL8_qp10_qt10_decompJPEG_712x712_Q50, 3.67, 0.217222, 0.332289, 0.244347, 0.333787
rescue_craft_simpL8_qp10_qt8_decompJPEG_2048x2048_Q25, 3.58, 0.267011, 0.358920, 0.288744, 0.358007
rescue_craft_simpL8_qp10_qt9_decompJPEG_1024x1024_Q25, 3.84, 0.225410, 0.323418, 0.249742, 0.319853
rescue_craft_simpL8_qp11_qt10_decompJPEG_512x512_Q25, 3.72, 0.272120, 0.434671, 0.271004, 0.446672
rescue_craft_simpL8_qp11_qt7_decompJPEG_512x512_Q75, 3.45, 0.351681, 0.478154, 0.352232, 0.480996
rescue_craft_simpL9_qp10_qt10_decompJPEG_1440x1440_Q25, 3.59, 0.209680, 0.287808, 0.238623, 0.257158
rescue_craft_simpL9_qp10_qt6_decompJPEG_1024x1024_Q50, 2.24, 0.625581, 0.774051, 0.674828, 0.825559
rescue_craft_simpL9_qp10_qt7_decompJPEG_1024x1024_Q10, 2.88, 0.449451, 0.611212, 0.527152, 0.582428
rescue_craft_simpL9_qp10_qt7_decompJPEG_1024x1024_Q75, 2.91, 0.395787, 0.490509, 0.440641, 0.491414
rescue_craft_simpL9_qp10_qt7_decompJPEG_1440x1440_Q25, 2.88, 0.402248, 0.517196, 0.450216, 0.507464
rescue_craft_simpL9_qp10_qt7_decompJPEG_1440x1440_Q90, 3.07, 0.391429, 0.498425, 0.451744, 0.495465
rescue_craft_simpL9_qp10_qt7_decompJPEG_2048x2048_Q25, 3.16, 0.400038, 0.511848, 0.454796, 0.505470
rescue_craft_simpL9_qp10_qt7_decompJPEG_512x512_Q25, 2.93, 0.429659, 0.583817, 0.486228, 0.585867
rescue_craft_simpL9_qp10_qt7_decompJPEG_512x512_Q50, 3.00, 0.398500, 0.531936, 0.454300, 0.530247
rescue_craft_simpL9_qp10_qt7_decompJPEG_712x712_Q25, 3.02, 0.408229, 0.551876, 0.469070, 0.529014
rescue_craft_simpL9_qp10_qt8_decompJPEG_1440x1440_Q25, 3.20, 0.270315, 0.366593, 0.324325, 0.343259
rescue_craft_simpL9_qp10_qt8_decompJPEG_512x512_Q25, 3.14, 0.348323, 0.532999, 0.400200, 0.517394
rescue_craft_simpL9_qp10_qt8_decompJPEG_512x512_Q50, 3.26, 0.311784, 0.465834, 0.367777, 0.446479
rescue_craft_simpL9_qp10_qt8_decompJPEG_512x512_Q75, 3.20, 0.287975, 0.424853, 0.332721, 0.404029
rescue_craft_simpL9_qp11_qt8_decompJPEG_1024x1024_Q50, 3.19, 0.236212, 0.349154, 0.281263, 0.315624
rescue_craft_simpL9_qp8_qt10_decompJPEG_1024x1024_Q10, 1.70, 0.644109, 0.706292, 0.779724, 0.721512
rescue_craft_simpL9_qp8_qt10_decompJPEG_712x712_Q10, 1.79, 0.705993, 0.771189, 0.805642, 0.804882
rescue_craft_simpL9_qp8_qt6_decompJPEG_712x712_Q25, 1.51, 0.833761, 0.867829, 0.898313, 0.928488
rescue_craft_simpL9_qp8_qt9_decompJPEG_1024x1024_Q90, 1.93, 0.585018, 0.589979, 0.709689, 0.583015
rescue_craft_simpL9_qp8_qt9_decompJPEG_2048x2048_Q50, 1.84, 0.587848, 0.587646, 0.709628, 0.586006
rescue_craft_simpL9_qp9_qt7_decompJPEG_1440x1440_Q10, 2.52, 0.513812, 0.655552, 0.587442, 0.630947
rescue_craft_simpL9_qp9_qt8_decompJPEG_1440x1440_Q10, 2.64, 0.400401, 0.563745, 0.487816, 0.525208
