Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
170516_mia337_032122_600_200Kfaces_8192px_OBJ,0.8536,0.8359,4.988,1.2145,8.7615,-1.7571
Ackerbau_BakedUV,0.8495,0.8313,3.5851,-0.0162,7.1865,-1.7322
Alnus_japonica_398_250k,0.8068,0.791,3.0941,-1.3863,7.5745,-2.2084
balustervase_BakedUV,0.861,0.8168,3.6878,-0.1494,7.525,-1.8975
bike_bakedUV2,0.9707,0.9204,4.5177,1.0459,7.9895,-2.6256
CopticBookModel,0.8434,0.8273,3.8327,0.5906,7.0748,-1.368
load_objects,0.8018,0.8576,5.0978,-0.0097,10.2053,-3.7246
mask-from-madang-province,0.8808,0.8907,4.1446,1.069,7.2202,-2.1603
pizza_bakedUV,0.7563,0.7298,4.0335,-0.021,8.0879,-1.6878
SculptureShaman,0.7662,0.6992,3.6382,0.7338,6.5426,-2.0702
statue,0.8269,0.7846,4.6491,-0.5435,9.8416,-2.5348
