Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
apollo_11,0.9315,1.0,4.9278,-4.5729,14.4285,-2.5439
apothecary_vase,0.965,1.0,3.3469,-4.2213,10.915,-1.6152
armillary_sphere_1771,0.9994,1.0,6.0381,-4.9418,17.018,-1.6626
buste_cuirasse_de_marc_aurele_age,0.9753,1.0,11.4916,-15.8078,38.7911,-2.1486
butterflies_collection,0.99,1.0,5.3854,-4.0747,14.8455,-3.0302
candle_stick,0.9924,1.0,5.9034,-4.8702,16.6769,-2.0302
cela_ruins_of_a_nuns_cell,0.9665,1.0,3.9718,-4.5607,12.5043,-1.1989
creature_box_squid,0.9826,1.0,6.214,-4.9634,17.3913,-2.0432
cyber_samurai,0.9967,1.0,7.2154,-5.1284,19.5591,-2.2251
dead_rose_smallCCremoved,0.9964,1.0,5.8967,-5.3794,17.1728,-2.8457
electrodynamic,0.9985,0.9,6.2862,-6.0495,18.6218,-1.9914
frederic_fr00001,0.9795,1.0,6.4055,-7.6661,20.4772,-1.1282
green_tree_frog,0.9688,1.0,4.9468,-3.6511,13.5446,-1.2379
grey_knight,0.9548,1.0,5.4721,-4.5879,15.532,-2.8687
heilig_grab_kapelle,0.9891,1.0,6.3298,-4.6882,17.3478,-2.0327
heliostat,0.9978,1.0,3.9847,-3.2981,11.2674,-1.3478
hussar_on_horseback,0.9951,1.0,6.3026,-5.6777,18.283,-1.2596
japanese_spiny_lobster,0.9892,1.0,6.4235,-3.324,16.1711,-3.0525
just_a_girl,0.9973,1.0,5.8521,-3.9963,15.7005,-3.2409
levi_fr00000,0.9951,1.0,10.7255,-10.2546,31.7056,-4.8388
luna_lionfish,0.9722,1.0,4.4708,-6.8205,15.7621,-1.0475
marble_mortar,0.9746,1.0,3.8523,-3.3713,11.0759,-1.7039
mira_w_gun,0.9598,1.0,4.6347,-6.2653,15.5347,-1.6431
motorcycle,0.9913,1.0,5.2789,-4.1962,14.754,-1.836
orbiter_space_shutter,0.9655,0.9,6.4671,-8.9876,21.9219,-0.7333
piggy_bank,0.9966,1.0,7.5772,-5.1749,20.3293,-3.3045
police_station,0.9733,1.0,4.919,-4.0509,13.8889,-1.4292
promo_ashtray,0.9878,1.0,4.0844,-4.2976,12.4664,-1.9873
rafa_fr00001,0.9788,1.0,7.7419,-6.9752,22.459,-1.9868
sakura_cherry_blossom,0.9667,1.0,3.9003,-3.0495,10.8501,-1.018
stereoscopic_cam,0.9371,1.0,4.1459,-3.8638,12.1555,-2.4642
violin,0.9954,1.0,4.3819,-2.5852,11.349,-2.0484
ware_bowl,0.9865,1.0,7.0977,-4.2574,18.4528,-4.4765
winter_girl,0.9704,1.0,4.4869,-4.0375,13.0114,-2.4841
wiz_boots,0.9919,1.0,4.7321,-3.5103,12.9745,-2.3573
wooden_gramophone,0.9949,1.0,5.5451,-4.4144,15.5045,-1.7346
zakopane_chair,0.9841,1.0,6.0321,-4.5311,16.5954,-2.2019
