ObjectName, MOS, LPIPS
to_subs_simpL10_qp10_qt7_decompJPEG_1024x1024_Q50, 1.16, 0.954829, 1.000000, 0.960797
to_subs_simpL10_qp11_qt8_decompJPEG_1024x1024_Q75, 1.15, 0.953497, 0.969958, 0.960064
to_subs_simpL10_qp11_qt8_decompJPEG_1024x1024_Q90, 1.14, 0.953099, 0.971269, 0.960610
to_subs_simpL10_qp11_qt8_decompJPEG_2048x2048_Q90, 1.02, 0.952010, 0.969996, 0.965825
to_subs_simpL10_qp7_qt10_decompJPEG_2048x2048_Q10, 1.05, 0.963471, 0.952897, 0.952506
to_subs_simpL10_qp7_qt9_decompJPEG_512x512_Q10, 1.00, 0.968745, 0.941084, 0.948518
to_subs_simpL1_qp7_qt7_decompJPEG_1024x1024_Q75, 1.23, 0.498309, 0.752628, 0.410868
to_subs_simpL1_qp8_qt7_decompJPEG_1440x1440_Q10, 1.89, 0.274231, 0.475048, 0.316365
to_subs_simpL2_qp11_qt7_decompJPEG_2048x2048_Q90, 4.23, 0.064970, 0.049469, 0.262654
to_subs_simpL3_qp10_qt7_decompJPEG_1440x1440_Q50, 3.98, 0.074456, 0.086284, 0.262205
to_subs_simpL3_qp8_qt10_decompJPEG_1024x1024_Q50, 2.03, 0.258867, 0.481994, 0.319709
to_subs_simpL3_qp8_qt10_decompJPEG_1440x1440_Q90, 1.79, 0.256864, 0.481415, 0.321084
to_subs_simpL3_qp8_qt10_decompJPEG_512x512_Q10, 1.84, 0.265750, 0.493392, 0.312457
to_subs_simpL3_qp8_qt6_decompJPEG_1440x1440_Q10, 1.82, 0.275246, 0.523618, 0.323690
to_subs_simpL4_qp9_qt6_decompJPEG_1024x1024_Q75, 3.65, 0.145488, 0.176048, 0.296182
to_subs_simpL5_qp9_qt6_decompJPEG_512x512_Q25, 3.98, 0.147083, 0.186271, 0.291967
to_subs_simpL6_qp10_qt7_decompJPEG_712x712_Q75, 4.13, 0.068733, 0.118759, 0.271902
to_subs_simpL6_qp7_qt10_decompJPEG_1024x1024_Q75, 1.29, 0.459167, 0.715200, 0.423578
to_subs_simpL6_qp7_qt10_decompJPEG_512x512_Q75, 1.33, 0.472108, 0.730639, 0.420941
to_subs_simpL6_qp7_qt8_decompJPEG_512x512_Q25, 1.29, 0.473541, 0.758404, 0.405557
to_subs_simpL6_qp7_qt9_decompJPEG_712x712_Q10, 1.17, 0.476122, 0.864374, 0.416435
to_subs_simpL7_qp8_qt6_decompJPEG_1024x1024_Q10, 1.93, 0.273534, 0.508357, 0.347814
to_subs_simpL7_qp8_qt6_decompJPEG_1440x1440_Q10, 1.74, 0.272246, 0.508901, 0.348956
to_subs_simpL8_qp7_qt10_decompJPEG_2048x2048_Q25, 1.17, 0.401369, 0.522046, 0.393573
to_subs_simpL8_qp7_qt10_decompJPEG_512x512_Q10, 1.11, 0.413216, 0.571098, 0.376472
to_subs_simpL8_qp7_qt6_decompJPEG_1440x1440_Q75, 1.21, 0.443321, 0.639198, 0.389732
to_subs_simpL8_qp7_qt7_decompJPEG_512x512_Q10, 1.23, 0.417728, 0.607909, 0.358105
to_subs_simpL8_qp7_qt9_decompJPEG_512x512_Q10, 1.19, 0.413200, 0.602580, 0.380354
