Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
170516_mia337_032122_600_200Kfaces_8192px_OBJ,0.8421,0.8036,6.1299,1.3565,10.9034,-2.1801
Ackerbau_BakedUV,0.8726,0.8531,4.1159,0.1103,8.1215,-2.4507
Alnus_japonica_398_250k,0.8547,0.821,3.6268,-1.3611,8.6147,-2.3446
balustervase_BakedUV,0.8683,0.8288,4.0772,-0.1256,8.2799,-2.4746
bike_bakedUV2,0.9732,0.9299,4.6889,1.1538,8.224,-2.6108
CopticBookModel,0.9103,0.8876,4.2249,0.9093,7.5406,-1.7252
load_objects,0.8195,0.8841,6.3,-0.002,12.6019,-4.7629
mask-from-madang-province,0.6476,0.6654,3.2638,0.0853,6.4423,-1.5151
pizza_bakedUV,0.7093,0.6638,4.8107,-0.3421,9.9635,-3.0059
SculptureShaman,0.7815,0.6892,4.2244,0.9133,7.5354,-2.6384
statue,0.7673,0.6946,5.1643,-1.0464,11.375,-3.1367
