Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
AsparnLoewe_C,0.9063,0.9037,8.7901,2.309,15.2712,-2.9714
Boiler,0.9353,0.938,5.013,1.0211,9.0048,-1.5536
diez_BakedUV,0.918,0.8826,5.5495,2.0236,9.0753,-2.8723
GeorgeWashington_BakedUV,0.8553,0.764,4.6572,-0.9455,10.2599,-1.5141
GoldenStatueModel,0.9802,0.9634,4.8233,1.9518,7.6948,-1.8103
Graphosoma,0.6513,0.3073,3.1764,0.3079,6.0449,-1.6512
JaneAnne_WithBase,0.9276,0.9615,4.1014,0.5228,7.68,-1.4757
Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,0.8502,0.8521,3.886,0.2243,7.5477,-0.6521
skiboot_BakedUV,0.9605,0.8671,4.2511,0.7174,7.7849,-1.4949
Streblognathus,0.9191,0.9461,5.2205,2.2074,8.2336,-2.4666
yourMesh,0.8346,0.7249,3.6916,0.5626,6.8207,-2.3149
