ObjectName, MOS, LPIPS
Harrison_Front_Parlor_ChairSimplified_simpL1_qp10_qt10_decompJPEG_1024x1024_Q75, 4.38, 0.267744, 0.200125, 0.271115, 0.239995
Harrison_Front_Parlor_ChairSimplified_simpL1_qp10_qt10_decompJPEG_1024x1024_Q90, 4.18, 0.232507, 0.174514, 0.226141, 0.222520
Harrison_Front_Parlor_ChairSimplified_simpL1_qp10_qt10_decompJPEG_1440x1440_Q75, 4.43, 0.197778, 0.157828, 0.189786, 0.203934
Harrison_Front_Parlor_ChairSimplified_simpL1_qp10_qt10_decompJPEG_2048x2048_Q50, 4.21, 0.185711, 0.157760, 0.180751, 0.202334
Harrison_Front_Parlor_ChairSimplified_simpL1_qp11_qt8_decompJPEG_2048x2048_Q90, 2.42, 0.443914, 0.232859, 0.408224, 0.239723
Harrison_Front_Parlor_ChairSimplified_simpL1_qp11_qt9_decompJPEG_2048x2048_Q75, 3.88, 0.227398, 0.125953, 0.206846, 0.133154
Harrison_Front_Parlor_ChairSimplified_simpL1_qp8_qt10_decompJPEG_1024x1024_Q50, 2.11, 0.663357, 0.549076, 0.824924, 0.689649
Harrison_Front_Parlor_ChairSimplified_simpL1_qp9_qt10_decompJPEG_1024x1024_Q75, 3.61, 0.421555, 0.357810, 0.497610, 0.527553
Harrison_Front_Parlor_ChairSimplified_simpL1_qp9_qt10_decompJPEG_1440x1440_Q25, 3.30, 0.440800, 0.365656, 0.506487, 0.529315
Harrison_Front_Parlor_ChairSimplified_simpL1_qp9_qt10_decompJPEG_2048x2048_Q25, 3.70, 0.382897, 0.345174, 0.454769, 0.503934
Harrison_Front_Parlor_ChairSimplified_simpL2_qp10_qt10_decompJPEG_1024x1024_Q75, 4.43, 0.263984, 0.200936, 0.269995, 0.233174
Harrison_Front_Parlor_ChairSimplified_simpL2_qp10_qt10_decompJPEG_1024x1024_Q90, 4.44, 0.227176, 0.175643, 0.225139, 0.216193
Harrison_Front_Parlor_ChairSimplified_simpL2_qp11_qt10_decompJPEG_2048x2048_Q90, 4.50, 0.076580, 0.058515, 0.066129, 0.052650
Harrison_Front_Parlor_ChairSimplified_simpL2_qp11_qt8_decompJPEG_1024x1024_Q75, 2.09, 0.449853, 0.234110, 0.438700, 0.228266
Harrison_Front_Parlor_ChairSimplified_simpL2_qp11_qt9_decompJPEG_2048x2048_Q50, 3.49, 0.228895, 0.132007, 0.213351, 0.139818
Harrison_Front_Parlor_ChairSimplified_simpL3_qp11_qt8_decompJPEG_2048x2048_Q90, 2.60, 0.428689, 0.226587, 0.397622, 0.243638
Harrison_Front_Parlor_ChairSimplified_simpL3_qp11_qt8_decompJPEG_512x512_Q90, 2.37, 0.475339, 0.252515, 0.475343, 0.235989
Harrison_Front_Parlor_ChairSimplified_simpL3_qp9_qt10_decompJPEG_1024x1024_Q90, 3.80, 0.403140, 0.334506, 0.466638, 0.508062
Harrison_Front_Parlor_ChairSimplified_simpL3_qp9_qt10_decompJPEG_1440x1440_Q50, 3.61, 0.406883, 0.330967, 0.467830, 0.506155
Harrison_Front_Parlor_ChairSimplified_simpL3_qp9_qt10_decompJPEG_1440x1440_Q90, 3.63, 0.360515, 0.308779, 0.424212, 0.489002
Harrison_Front_Parlor_ChairSimplified_simpL4_qp10_qt9_decompJPEG_2048x2048_Q10, 3.56, 0.400245, 0.292376, 0.400207, 0.314891
Harrison_Front_Parlor_ChairSimplified_simpL4_qp11_qt7_decompJPEG_512x512_Q75, 1.80, 0.649352, 0.347887, 0.647469, 0.379768
Harrison_Front_Parlor_ChairSimplified_simpL4_qp9_qt10_decompJPEG_1024x1024_Q90, 3.50, 0.399659, 0.324852, 0.452593, 0.491659
Harrison_Front_Parlor_ChairSimplified_simpL5_qp11_qt7_decompJPEG_512x512_Q75, 1.86, 0.643676, 0.343198, 0.645297, 0.380998
Harrison_Front_Parlor_ChairSimplified_simpL5_qp11_qt8_decompJPEG_512x512_Q90, 2.23, 0.459304, 0.238606, 0.457563, 0.225122
Harrison_Front_Parlor_ChairSimplified_simpL6_qp11_qt7_decompJPEG_512x512_Q25, 1.52, 0.651828, 0.386713, 0.652897, 0.392053
Harrison_Front_Parlor_ChairSimplified_simpL6_qp11_qt7_decompJPEG_512x512_Q75, 1.80, 0.640581, 0.339455, 0.630648, 0.369931
Harrison_Front_Parlor_ChairSimplified_simpL6_qp11_qt8_decompJPEG_2048x2048_Q90, 2.53, 0.395059, 0.210763, 0.363953, 0.230884
Harrison_Front_Parlor_ChairSimplified_simpL7_qp10_qt9_decompJPEG_712x712_Q90, 4.09, 0.326912, 0.221244, 0.331599, 0.238754
Harrison_Front_Parlor_ChairSimplified_simpL7_qp11_qt6_decompJPEG_712x712_Q50, 1.83, 0.745799, 0.446146, 0.745716, 0.478390
Harrison_Front_Parlor_ChairSimplified_simpL7_qp11_qt7_decompJPEG_512x512_Q75, 2.05, 0.620151, 0.345736, 0.622402, 0.333406
Harrison_Front_Parlor_ChairSimplified_simpL7_qp11_qt7_decompJPEG_512x512_Q90, 1.98, 0.608998, 0.343347, 0.610950, 0.333064
Harrison_Front_Parlor_ChairSimplified_simpL7_qp11_qt7_decompJPEG_712x712_Q75, 1.74, 0.607686, 0.359955, 0.614057, 0.350531
Harrison_Front_Parlor_ChairSimplified_simpL7_qp11_qt8_decompJPEG_512x512_Q10, 2.14, 0.646719, 0.376104, 0.653768, 0.397153
Harrison_Front_Parlor_ChairSimplified_simpL7_qp8_qt9_decompJPEG_1440x1440_Q75, 2.62, 0.589884, 0.512549, 0.709494, 0.689364
Harrison_Front_Parlor_ChairSimplified_simpL8_qp10_qt6_decompJPEG_1024x1024_Q50, 1.60, 0.753655, 0.473866, 0.750506, 0.520469
Harrison_Front_Parlor_ChairSimplified_simpL8_qp11_qt7_decompJPEG_512x512_Q75, 2.09, 0.608802, 0.344060, 0.603225, 0.325169
Harrison_Front_Parlor_ChairSimplified_simpL8_qp11_qt7_decompJPEG_512x512_Q90, 1.74, 0.598763, 0.344186, 0.585427, 0.325752
Harrison_Front_Parlor_ChairSimplified_simpL8_qp9_qt10_decompJPEG_1024x1024_Q50, 3.64, 0.407743, 0.294765, 0.411867, 0.402801
Harrison_Front_Parlor_ChairSimplified_simpL9_qp10_qt7_decompJPEG_512x512_Q75, 1.93, 0.590270, 0.354369, 0.577659, 0.363111
Harrison_Front_Parlor_ChairSimplified_simpL9_qp10_qt7_decompJPEG_512x512_Q90, 2.09, 0.573401, 0.353219, 0.555926, 0.359034
Harrison_Front_Parlor_ChairSimplified_simpL9_qp10_qt8_decompJPEG_1024x1024_Q75, 3.55, 0.364708, 0.228622, 0.357788, 0.261859
Harrison_Front_Parlor_ChairSimplified_simpL9_qp10_qt9_decompJPEG_2048x2048_Q75, 4.67, 0.186535, 0.160434, 0.166748, 0.169230
Harrison_Front_Parlor_ChairSimplified_simpL9_qp11_qt6_decompJPEG_712x712_Q50, 1.60, 0.753360, 0.447900, 0.744590, 0.494863
Harrison_Front_Parlor_ChairSimplified_simpL9_qp11_qt7_decompJPEG_1024x1024_Q90, 2.12, 0.555407, 0.325466, 0.546066, 0.374795
Harrison_Front_Parlor_ChairSimplified_simpL9_qp11_qt7_decompJPEG_512x512_Q75, 2.20, 0.581661, 0.334445, 0.570060, 0.338614
Harrison_Front_Parlor_ChairSimplified_simpL9_qp11_qt7_decompJPEG_512x512_Q90, 2.04, 0.566661, 0.333945, 0.545807, 0.337388
Harrison_Front_Parlor_ChairSimplified_simpL9_qp11_qt8_decompJPEG_2048x2048_Q90, 3.93, 0.326554, 0.195895, 0.294398, 0.257964
Harrison_Front_Parlor_ChairSimplified_simpL9_qp8_qt9_decompJPEG_1440x1440_Q50, 2.76, 0.539094, 0.437326, 0.513405, 0.605744
Harrison_Front_Parlor_ChairSimplified_simpL9_qp8_qt9_decompJPEG_1440x1440_Q75, 2.81, 0.522588, 0.427529, 0.493665, 0.596127
Harrison_Front_Parlor_ChairSimplified_simpL9_qp8_qt9_decompJPEG_2048x2048_Q90, 2.86, 0.500413, 0.419267, 0.474811, 0.581893
Harrison_Front_Parlor_ChairSimplified_simpL9_qp9_qt9_decompJPEG_1440x1440_Q90, 3.91, 0.294918, 0.227322, 0.264813, 0.328872
Harrison_Front_Parlor_ChairSimplified_simpL9_qp9_qt9_decompJPEG_2048x2048_Q75, 4.16, 0.292293, 0.230277, 0.262407, 0.331111
Harrison_Front_Parlor_ChairSimplified_simpL9_qp9_qt9_decompJPEG_2048x2048_Q90, 4.31, 0.289645, 0.226822, 0.256647, 0.324070
