Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
170516_mia337_032122_600_200Kfaces_8192px_OBJ,0.9491,0.9264,7.2379,1.7539,12.7219,-2.5743
Ackerbau_BakedUV,0.9704,0.9544,4.1709,0.5373,7.8045,-2.1132
Alnus_japonica_398_250k,0.9088,0.9111,2.9354,-0.8939,6.7647,-2.2567
balustervase_BakedUV,0.8666,0.8566,4.1975,-0.216,8.6109,-1.9387
bike_bakedUV2,0.9727,0.928,5.3861,1.3079,9.4643,-2.3753
CopticBookModel,0.928,0.9084,4.5277,1.015,8.0405,-1.81
load_objects,0.9091,0.939,4.3652,0.6027,8.1276,-2.7016
mask-from-madang-province,0.7323,0.7481,4.01,0.4132,7.6068,-1.7866
pizza_bakedUV,0.8164,0.7836,5.2798,0.3736,10.1861,-2.996
SculptureShaman,0.8434,0.7508,4.7062,1.1587,8.2537,-2.6467
statue,0.9484,0.8421,4.7831,0.3961,9.1701,-2.4706
