ObjectName, MOS, LPIPS
SculptureShaman_simpL10_qp10_qt6_decompJPEG_1440x1440_Q90, 3.23, 0.411914, 0.429557, 0.377849, 0.440090
SculptureShaman_simpL10_qp10_qt6_decompJPEG_2048x2048_Q25, 3.44, 0.437915, 0.458721, 0.409989, 0.460284
SculptureShaman_simpL10_qp10_qt7_decompJPEG_712x712_Q75, 3.81, 0.376313, 0.371620, 0.331889, 0.424862
SculptureShaman_simpL10_qp10_qt8_decompJPEG_512x512_Q50, 3.37, 0.424152, 0.448812, 0.397285, 0.467818
SculptureShaman_simpL10_qp11_qt6_decompJPEG_1024x1024_Q10, 2.57, 0.526073, 0.607048, 0.541768, 0.581632
SculptureShaman_simpL10_qp11_qt6_decompJPEG_1440x1440_Q25, 3.18, 0.434373, 0.467553, 0.424689, 0.471590
SculptureShaman_simpL10_qp11_qt6_decompJPEG_1440x1440_Q90, 3.64, 0.406997, 0.428274, 0.383363, 0.444280
SculptureShaman_simpL10_qp11_qt6_decompJPEG_2048x2048_Q10, 3.23, 0.482468, 0.546948, 0.486105, 0.529919
SculptureShaman_simpL10_qp11_qt7_decompJPEG_1440x1440_Q25, 3.71, 0.382993, 0.388605, 0.346031, 0.433429
SculptureShaman_simpL10_qp11_qt8_decompJPEG_712x712_Q75, 3.67, 0.347912, 0.358199, 0.312247, 0.399555
SculptureShaman_simpL10_qp7_qt6_decompJPEG_1024x1024_Q10, 2.36, 0.569879, 0.693485, 0.580763, 0.626419
SculptureShaman_simpL10_qp7_qt6_decompJPEG_1024x1024_Q75, 3.10, 0.469878, 0.537716, 0.436971, 0.509313
SculptureShaman_simpL10_qp7_qt6_decompJPEG_2048x2048_Q25, 3.02, 0.490215, 0.555507, 0.460372, 0.521504
SculptureShaman_simpL10_qp7_qt7_decompJPEG_2048x2048_Q25, 3.17, 0.431773, 0.492732, 0.394757, 0.494985
SculptureShaman_simpL10_qp7_qt7_decompJPEG_712x712_Q75, 3.09, 0.433569, 0.495048, 0.397561, 0.500249
SculptureShaman_simpL10_qp8_qt6_decompJPEG_2048x2048_Q25, 3.09, 0.446938, 0.487019, 0.417816, 0.491451
SculptureShaman_simpL10_qp8_qt6_decompJPEG_512x512_Q75, 3.37, 0.465661, 0.508523, 0.456275, 0.521148
SculptureShaman_simpL10_qp8_qt9_decompJPEG_1024x1024_Q90, 3.67, 0.336033, 0.357396, 0.277064, 0.407136
SculptureShaman_simpL10_qp9_qt6_decompJPEG_2048x2048_Q25, 3.14, 0.435382, 0.461144, 0.415665, 0.466301
SculptureShaman_simpL10_qp9_qt6_decompJPEG_712x712_Q50, 3.73, 0.434217, 0.475083, 0.440170, 0.493359
SculptureShaman_simpL10_qp9_qt7_decompJPEG_512x512_Q25, 3.45, 0.489491, 0.542691, 0.500346, 0.550134
SculptureShaman_simpL1_qp10_qt8_decompJPEG_2048x2048_Q10, 4.29, 0.398452, 0.459685, 0.435405, 0.456186
SculptureShaman_simpL1_qp10_qt8_decompJPEG_2048x2048_Q25, 4.49, 0.317742, 0.366368, 0.342741, 0.386178
SculptureShaman_simpL1_qp11_qt8_decompJPEG_2048x2048_Q10, 4.28, 0.279371, 0.317951, 0.296922, 0.285105
SculptureShaman_simpL1_qp7_qt6_decompJPEG_1024x1024_Q10, 1.23, 0.963537, 0.975290, 0.946403, 0.972548
SculptureShaman_simpL1_qp7_qt6_decompJPEG_2048x2048_Q25, 1.10, 0.955913, 0.954700, 0.937277, 0.966843
SculptureShaman_simpL1_qp8_qt8_decompJPEG_712x712_Q10, 2.26, 0.906316, 0.901194, 0.891026, 0.925065
SculptureShaman_simpL1_qp9_qt6_decompJPEG_1024x1024_Q50, 2.75, 0.767215, 0.755377, 0.778512, 0.813215
SculptureShaman_simpL1_qp9_qt7_decompJPEG_1024x1024_Q25, 3.31, 0.698188, 0.707483, 0.690703, 0.759445
SculptureShaman_simpL1_qp9_qt8_decompJPEG_2048x2048_Q10, 3.85, 0.678191, 0.697077, 0.681507, 0.754790
SculptureShaman_simpL1_qp9_qt8_decompJPEG_712x712_Q25, 3.82, 0.626490, 0.647230, 0.640710, 0.717084
SculptureShaman_simpL1_qp9_qt9_decompJPEG_2048x2048_Q10, 3.60, 0.634230, 0.673445, 0.656681, 0.731436
SculptureShaman_simpL2_qp11_qt8_decompJPEG_2048x2048_Q10, 4.56, 0.271578, 0.312491, 0.291816, 0.275475
SculptureShaman_simpL2_qp9_qt8_decompJPEG_1440x1440_Q50, 3.70, 0.589553, 0.611041, 0.598759, 0.691475
SculptureShaman_simpL2_qp9_qt8_decompJPEG_512x512_Q25, 3.59, 0.640253, 0.679473, 0.673641, 0.736040
SculptureShaman_simpL3_qp11_qt6_decompJPEG_512x512_Q90, 2.80, 0.395125, 0.372665, 0.436699, 0.373371
SculptureShaman_simpL3_qp7_qt8_decompJPEG_1440x1440_Q25, 1.19, 0.914162, 0.930400, 0.905593, 0.938243
SculptureShaman_simpL3_qp8_qt8_decompJPEG_2048x2048_Q75, 2.75, 0.845862, 0.833717, 0.824972, 0.887136
SculptureShaman_simpL4_qp10_qt8_decompJPEG_2048x2048_Q10, 4.23, 0.382951, 0.433856, 0.412673, 0.419671
SculptureShaman_simpL4_qp8_qt10_decompJPEG_2048x2048_Q10, 2.65, 0.854536, 0.854975, 0.864096, 0.895422
SculptureShaman_simpL4_qp8_qt8_decompJPEG_712x712_Q10, 2.37, 0.894456, 0.893664, 0.895433, 0.922516
SculptureShaman_simpL4_qp9_qt8_decompJPEG_2048x2048_Q90, 3.98, 0.566174, 0.576002, 0.574010, 0.665369
SculptureShaman_simpL5_qp10_qt8_decompJPEG_2048x2048_Q10, 4.00, 0.371204, 0.416454, 0.397255, 0.422816
SculptureShaman_simpL5_qp11_qt6_decompJPEG_512x512_Q25, 2.95, 0.404757, 0.389659, 0.465479, 0.378950
SculptureShaman_simpL5_qp11_qt7_decompJPEG_2048x2048_Q50, 3.98, 0.272076, 0.275658, 0.289900, 0.267006
SculptureShaman_simpL5_qp7_qt10_decompJPEG_1024x1024_Q75, 1.21, 0.891305, 0.918921, 0.880891, 0.914254
SculptureShaman_simpL5_qp7_qt6_decompJPEG_1024x1024_Q10, 1.18, 0.957549, 0.972264, 0.946070, 0.971853
SculptureShaman_simpL5_qp8_qt8_decompJPEG_712x712_Q90, 2.75, 0.809274, 0.826019, 0.831839, 0.870305
SculptureShaman_simpL6_qp11_qt6_decompJPEG_712x712_Q50, 2.42, 0.397683, 0.363381, 0.439552, 0.364419
SculptureShaman_simpL6_qp7_qt10_decompJPEG_1024x1024_Q75, 1.44, 0.892614, 0.917110, 0.886041, 0.921104
SculptureShaman_simpL6_qp7_qt8_decompJPEG_1440x1440_Q25, 1.36, 0.916760, 0.930292, 0.903484, 0.932335
SculptureShaman_simpL7_qp10_qt6_decompJPEG_2048x2048_Q25, 2.40, 0.487467, 0.438774, 0.514074, 0.470036
SculptureShaman_simpL8_qp9_qt6_decompJPEG_512x512_Q90, 2.21, 0.560453, 0.550414, 0.603770, 0.634273
SculptureShaman_simpL9_qp10_qt9_decompJPEG_712x712_Q10, 3.38, 0.328235, 0.400872, 0.400052, 0.345929
