Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
170516_mia337_032122_600_200Kfaces_8192px_OBJ,0.9578,0.9381,7.056,1.8116,12.3005,-2.4564
Ackerbau_BakedUV,0.9638,0.9509,4.1948,0.5137,7.8759,-1.9243
Alnus_japonica_398_250k,0.9084,0.9046,2.8651,-0.878,6.6082,-2.2251
balustervase_BakedUV,0.7912,0.7365,4.1049,-0.5995,8.8092,-1.7394
bike_bakedUV2,0.9725,0.9281,5.5749,1.3527,9.7972,-2.3551
CopticBookModel,0.9209,0.9053,4.6091,0.9923,8.2258,-1.6864
load_objects,0.9576,0.9607,4.3334,0.8367,7.83,-2.2288
mask-from-madang-province,0.7848,0.8085,4.2371,0.6082,7.8661,-1.7755
pizza_bakedUV,0.8552,0.808,5.5566,0.6304,10.4829,-2.8522
SculptureShaman,0.8596,0.7489,4.935,1.1912,8.6788,-2.4535
statue,0.9633,0.8366,3.9393,0.4485,7.4301,-1.6208
