Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
bear,0.9397,0.9025,5.7156,2.4456,8.9856,-2.8613
bronzeCat,0.4612,0.3291,3.3715,-1.7109,8.4539,-1.8079
Deity_Earring_with_Vishnu_Garuda_and_chepu_100K,0.9178,0.9216,4.8596,0.2339,9.4854,-2.5737
Doryphoros_HighRes_4Mfaces_Simplified_BakedUV,0.7545,0.7637,2.9392,-0.3908,6.2693,-0.373
Elephant_zun_bakedUV,0.9165,0.9045,5.5971,1.1489,10.0452,-2.5651
Emberiza_calandra2,0.7642,0.6834,4.4052,0.297,8.5135,-2.314
ET26_L_MK1,0.8453,0.8278,3.8281,-3.5468,11.203,-2.6126
Harrison_Front_Parlor_ChairSimplified,0.7863,0.7953,6.4109,1.6763,11.1455,-2.4865
model_Pastries_20180129_111506950,0.9132,0.9144,5.5919,1.5066,9.6771,-2.7606
rescue_craft,0.8197,0.7941,3.9044,0.3831,7.4256,-2.0463
SitzenderKnabeNC,0.9552,0.9388,6.4507,1.9445,10.957,-2.7472
