Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
170516_mia337_032122_600_200Kfaces_8192px_OBJ,0.8513,0.834,5.1704,1.2259,9.1148,-1.7285
Ackerbau_BakedUV,0.8478,0.8275,3.6818,-0.03,7.3936,-1.6987
Alnus_japonica_398_250k,0.8066,0.7904,3.279,-1.4709,8.0288,-2.2093
balustervase_BakedUV,0.8709,0.8264,3.7718,-0.1191,7.6627,-1.8554
bike_bakedUV2,0.9708,0.9197,4.6544,1.0801,8.2288,-2.615
CopticBookModel,0.841,0.8256,3.9394,0.5911,7.2878,-1.3467
load_objects,0.8047,0.8498,4.9159,0.0514,9.7803,-3.5126
mask-from-madang-province,0.8869,0.8948,4.2288,1.1039,7.3536,-2.1131
pizza_bakedUV,0.7529,0.7203,4.1249,-0.0397,8.2895,-1.6737
SculptureShaman,0.7696,0.7011,3.6871,0.753,6.6211,-2.0345
statue,0.8307,0.7837,4.6488,-0.4935,9.7912,-2.4534
