Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
1970.16_Neck_Amphora_100K,0.7814,0.7694,3.1797,-3.2213,9.5807,-1.6123
abel_highpoly_meshexp,0.0095,0.1483,0.057,-9.7489,9.8628,-0.0707
Ailurodus_maculosus,0.7877,0.7896,4.7625,-1.064,10.589,-1.8953
Beethoven_bakedUV2,0.8004,0.5312,5.3598,0.4118,10.3078,-2.0198
CharlieChaplin,0.9219,0.9095,5.3646,0.6937,10.0356,-1.2064
dom_utka,0.918,0.8436,5.2998,1.2194,9.3802,-2.589
Jomon_bakedUV,0.7764,0.6435,4.4679,0.0069,8.9289,-1.7842
piano,0.9063,0.6755,5.8596,-1.2159,12.9352,-2.9593
sylvaniapathmaker,0.7847,0.7563,2.8102,-2.249,7.8694,-0.8322
TimeWarner_SA_remote,0.8984,0.7483,3.2314,-0.7123,7.1751,-0.3342
to_subs,0.9581,0.8667,9.4613,3.3659,15.5568,-1.8389
