Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
bear,0.9096,0.8831,4.851,2.0295,7.6726,-2.5499
bronzeCat,0.6071,0.6518,3.1671,-0.4728,6.8071,-1.9726
Deity_Earring_with_Vishnu_Garuda_and_chepu_100K,0.9574,0.9522,5.0929,0.4219,9.7639,-2.5695
Doryphoros_HighRes_4Mfaces_Simplified_BakedUV,0.6897,0.7352,2.4827,-0.5738,5.5392,-0.0047
Elephant_zun_bakedUV,0.9027,0.8922,4.9332,1.0177,8.8487,-2.4381
Emberiza_calandra2,0.9303,0.8569,5.4059,1.0085,9.8034,-3.0957
ET26_L_MK1,0.4878,0.4449,1.7857,-4.0195,7.5909,-1.7445
Harrison_Front_Parlor_ChairSimplified,0.9041,0.8922,6.3378,2.1756,10.5,-3.2204
model_Pastries_20180129_111506950,0.8129,0.7935,4.2999,0.837,7.7628,-1.6973
rescue_craft,0.8356,0.7868,3.8166,0.4388,7.1945,-1.9158
SitzenderKnabeNC,0.9449,0.9245,6.3065,1.8448,10.7683,-2.8107
