ObjectName, MOS, LPIPS
to_subs_simpL10_qp10_qt7_decompJPEG_1024x1024_Q50, 1.16, 0.970346, 1.000000, 0.974356
to_subs_simpL10_qp11_qt8_decompJPEG_1024x1024_Q75, 1.15, 0.965826, 1.000000, 0.972348
to_subs_simpL10_qp11_qt8_decompJPEG_1024x1024_Q90, 1.14, 0.965413, 1.000000, 0.973774
to_subs_simpL10_qp11_qt8_decompJPEG_2048x2048_Q90, 1.02, 0.965129, 1.000000, 0.981404
to_subs_simpL10_qp7_qt10_decompJPEG_2048x2048_Q10, 1.05, 0.972138, 1.000000, 0.965077
to_subs_simpL10_qp7_qt9_decompJPEG_512x512_Q10, 1.00, 0.974457, 1.000000, 0.960417
to_subs_simpL1_qp7_qt7_decompJPEG_1024x1024_Q75, 1.23, 0.563533, 0.862345, 0.492408
to_subs_simpL1_qp8_qt7_decompJPEG_1440x1440_Q10, 1.89, 0.309361, 0.619087, 0.376299
to_subs_simpL2_qp11_qt7_decompJPEG_2048x2048_Q90, 4.23, 0.075691, 0.063245, 0.302063
to_subs_simpL3_qp10_qt7_decompJPEG_1440x1440_Q50, 3.98, 0.087064, 0.109111, 0.301649
to_subs_simpL3_qp8_qt10_decompJPEG_1024x1024_Q50, 2.03, 0.293646, 0.653558, 0.386640
to_subs_simpL3_qp8_qt10_decompJPEG_1440x1440_Q90, 1.79, 0.291166, 0.654941, 0.386796
to_subs_simpL3_qp8_qt10_decompJPEG_512x512_Q10, 1.84, 0.299808, 0.652754, 0.377249
to_subs_simpL3_qp8_qt6_decompJPEG_1440x1440_Q10, 1.82, 0.308627, 0.688394, 0.398549
to_subs_simpL4_qp9_qt6_decompJPEG_1024x1024_Q75, 3.65, 0.164992, 0.224898, 0.352166
to_subs_simpL5_qp9_qt6_decompJPEG_512x512_Q25, 3.98, 0.166622, 0.230238, 0.357060
to_subs_simpL6_qp10_qt7_decompJPEG_712x712_Q75, 4.13, 0.078970, 0.158597, 0.312588
to_subs_simpL6_qp7_qt10_decompJPEG_1024x1024_Q75, 1.29, 0.517142, 0.832569, 0.512699
to_subs_simpL6_qp7_qt10_decompJPEG_512x512_Q75, 1.33, 0.529804, 0.844960, 0.513859
to_subs_simpL6_qp7_qt8_decompJPEG_512x512_Q25, 1.29, 0.529835, 0.892970, 0.489277
to_subs_simpL6_qp7_qt9_decompJPEG_712x712_Q10, 1.17, 0.535372, 1.000000, 0.503688
to_subs_simpL7_qp8_qt6_decompJPEG_1024x1024_Q10, 1.93, 0.305258, 0.648155, 0.423155
to_subs_simpL7_qp8_qt6_decompJPEG_1440x1440_Q10, 1.74, 0.304489, 0.658626, 0.426548
to_subs_simpL8_qp7_qt10_decompJPEG_2048x2048_Q25, 1.17, 0.450661, 0.641330, 0.470804
to_subs_simpL8_qp7_qt10_decompJPEG_512x512_Q10, 1.11, 0.462272, 0.679451, 0.458881
to_subs_simpL8_qp7_qt6_decompJPEG_1440x1440_Q75, 1.21, 0.499657, 0.801741, 0.470196
to_subs_simpL8_qp7_qt7_decompJPEG_512x512_Q10, 1.23, 0.468412, 0.710725, 0.418205
to_subs_simpL8_qp7_qt9_decompJPEG_512x512_Q10, 1.19, 0.461897, 0.736858, 0.462943
to_subs_simpL8_qp7_qt9_decompJPEG_712x712_Q10, 1.23, 0.466344, 0.840784, 0.451515
to_subs_simpL8_qp8_qt10_decompJPEG_1024x1024_Q25, 1.87, 0.302406, 0.747272, 0.421507
to_subs_simpL8_qp9_qt6_decompJPEG_512x512_Q75, 3.82, 0.162048, 0.191960, 0.384804
to_subs_simpL9_qp10_qt10_decompJPEG_712x712_Q90, 3.81, 0.179168, 0.242933, 0.375246
to_subs_simpL9_qp10_qt9_decompJPEG_2048x2048_Q75, 3.50, 0.180828, 0.243377, 0.356385
to_subs_simpL9_qp11_qt10_decompJPEG_512x512_Q90, 3.79, 0.183878, 0.266419, 0.371840
to_subs_simpL9_qp7_qt10_decompJPEG_2048x2048_Q10, 1.21, 0.510624, 0.770067, 0.462552
to_subs_simpL9_qp7_qt6_decompJPEG_1024x1024_Q10, 1.19, 0.531332, 0.852011, 0.485675
to_subs_simpL9_qp7_qt6_decompJPEG_1440x1440_Q75, 1.16, 0.522508, 0.866684, 0.483761
to_subs_simpL9_qp7_qt6_decompJPEG_2048x2048_Q10, 1.35, 0.525291, 0.899579, 0.489067
to_subs_simpL9_qp7_qt6_decompJPEG_512x512_Q10, 1.23, 0.530533, 0.788393, 0.482223
to_subs_simpL9_qp7_qt6_decompJPEG_512x512_Q25, 1.36, 0.523020, 0.782748, 0.488949
to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q10, 1.20, 0.536046, 0.796402, 0.475624
to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q50, 1.19, 0.523811, 0.855479, 0.483189
to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q75, 1.29, 0.520793, 0.842761, 0.484678
to_subs_simpL9_qp7_qt7_decompJPEG_1024x1024_Q75, 1.16, 0.523895, 0.541568, 0.428776
to_subs_simpL9_qp7_qt7_decompJPEG_2048x2048_Q75, 1.37, 0.521428, 0.545815, 0.428000
to_subs_simpL9_qp7_qt8_decompJPEG_1024x1024_Q25, 1.50, 0.504005, 0.742270, 0.438487
to_subs_simpL9_qp8_qt10_decompJPEG_512x512_Q10, 2.14, 0.384264, 0.622311, 0.404582
to_subs_simpL9_qp8_qt6_decompJPEG_1024x1024_Q25, 2.15, 0.381685, 0.626804, 0.409393
to_subs_simpL9_qp8_qt6_decompJPEG_712x712_Q25, 2.02, 0.379307, 0.612081, 0.418647
to_subs_simpL9_qp8_qt6_decompJPEG_712x712_Q90, 2.30, 0.381812, 0.627214, 0.414423
to_subs_simpL9_qp8_qt7_decompJPEG_512x512_Q10, 2.00, 0.382771, 0.664216, 0.370698
to_subs_simpL9_qp8_qt7_decompJPEG_512x512_Q75, 2.23, 0.375705, 0.652971, 0.367585
to_subs_simpL9_qp8_qt9_decompJPEG_1024x1024_Q25, 2.50, 0.377327, 0.622569, 0.390732
