Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
apollo_11,0.9009,1.0,4.575,-4.4158,13.5659,-2.5007
apothecary_vase,0.9642,1.0,3.4787,-4.3888,11.3462,-1.6545
armillary_sphere_1771,0.9992,1.0,6.1921,-5.2206,17.6048,-1.8117
buste_cuirasse_de_marc_aurele_age,0.9659,1.0,14.2218,-20.9415,49.3852,-2.7003
butterflies_collection,0.9808,1.0,4.9501,-3.6674,13.5677,-2.4172
candle_stick,0.9928,1.0,6.2715,-4.9845,17.5275,-2.0117
cela_ruins_of_a_nuns_cell,0.9645,1.0,3.8219,-4.4881,12.1318,-0.9844
creature_box_squid,0.9782,1.0,6.0791,-4.7138,16.8719,-2.0159
cyber_samurai,0.9912,1.0,6.445,-4.7872,17.6773,-2.1615
dead_rose_smallCCremoved,0.9946,1.0,5.6538,-4.9536,16.2613,-2.9901
electrodynamic,0.9961,0.9,7.7386,-8.8699,24.3471,-1.8847
frederic_fr00001,0.9685,1.0,6.3767,-8.3843,21.1377,-0.9156
green_tree_frog,0.9651,1.0,5.5088,-5.1978,16.2155,-1.1515
grey_knight,0.9547,1.0,5.4436,-4.6462,15.5335,-2.7458
heilig_grab_kapelle,0.9917,1.0,6.4699,-5.2057,18.1454,-2.1069
heliostat,0.9963,1.0,4.2035,-3.7785,12.1855,-1.1383
hussar_on_horseback,0.9879,1.0,5.959,-5.3797,17.2977,-1.0774
japanese_spiny_lobster,0.9887,1.0,6.2367,-3.3083,15.7816,-3.3054
just_a_girl,0.9966,1.0,6.3547,-4.3848,17.0941,-3.6066
levi_fr00000,0.9945,1.0,11.6217,-11.7877,35.0311,-5.1669
luna_lionfish,0.9624,1.0,5.3577,-8.599,19.3144,-1.0239
marble_mortar,0.9507,1.0,4.159,-3.8942,12.2122,-2.3368
mira_w_gun,0.9544,1.0,4.0909,-5.5621,13.7439,-1.5786
motorcycle,0.98,1.0,5.6487,-4.7313,16.0287,-1.7291
orbiter_space_shutter,0.9696,0.9,6.3052,-8.8212,21.4315,-0.8172
piggy_bank,0.9971,1.0,8.2491,-6.226,22.7243,-3.8545
police_station,0.9791,1.0,5.0632,-4.1302,14.2565,-1.5355
promo_ashtray,0.9929,1.0,4.2905,-4.5431,13.1241,-2.2176
rafa_fr00001,0.9809,1.0,8.1997,-6.9406,23.34,-2.2565
sakura_cherry_blossom,0.9655,1.0,3.8125,-2.963,10.588,-1.0155
stereoscopic_cam,0.932,1.0,4.3077,-4.1394,12.7548,-2.6111
violin,0.9859,0.9747,3.8459,-2.3251,10.0169,-1.6034
ware_bowl,0.9902,1.0,7.0329,-4.3763,18.4421,-4.1931
winter_girl,0.9664,1.0,4.2664,-3.849,12.3817,-2.3326
wiz_boots,0.99,1.0,4.8652,-3.8581,13.5886,-2.7326
wooden_gramophone,0.9979,1.0,6.1307,-5.5757,17.8371,-1.5538
zakopane_chair,0.9832,1.0,5.9946,-4.2757,16.2648,-2.2634
