Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
bear,0.9125,0.8903,5.0399,2.1279,7.9519,-2.9665
bronzeCat,0.3387,0.2121,2.1596,-2.2533,6.5724,-1.3881
Deity_Earring_with_Vishnu_Garuda_and_chepu_100K,0.9194,0.9288,4.61,0.225,8.9949,-2.675
Doryphoros_HighRes_4Mfaces_Simplified_BakedUV,0.7073,0.7362,2.6363,-0.5454,5.818,-0.2962
Elephant_zun_bakedUV,0.903,0.8925,5.1708,1.0636,9.278,-2.5747
Emberiza_calandra2,0.8295,0.7246,5.2265,0.5912,9.8618,-3.053
ET26_L_MK1,0.8426,0.8224,3.352,-3.0837,9.7877,-2.6066
Harrison_Front_Parlor_ChairSimplified,0.71,0.6954,5.4077,1.03,9.7853,-2.3172
model_Pastries_20180129_111506950,0.8707,0.8398,5.217,1.2682,9.1658,-2.7059
rescue_craft,0.8002,0.7642,3.7404,0.3034,7.1774,-2.1412
SitzenderKnabeNC,0.9507,0.9297,6.5967,1.9609,11.2325,-2.9086
