Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
170516_mia337_032122_600_200Kfaces_8192px_OBJ,0.9595,0.9369,6.5889,1.8033,11.3745,-2.5108
Ackerbau_BakedUV,0.9632,0.9507,4.198,0.5103,7.8858,-1.9334
Alnus_japonica_398_250k,0.9083,0.9044,2.7226,-0.8372,6.2825,-2.2252
balustervase_BakedUV,0.7195,0.6301,3.6396,-0.8923,8.1715,-1.4845
bike_bakedUV2,0.9723,0.9301,5.7356,1.3911,10.08,-2.3556
CopticBookModel,0.9283,0.9168,4.5798,1.0286,8.1309,-1.757
load_objects,0.9543,0.9549,4.1521,0.7946,7.5097,-2.1527
mask-from-madang-province,0.7861,0.8095,4.1346,0.6022,7.6669,-1.7631
pizza_bakedUV,0.8753,0.8499,5.7067,0.7628,10.6506,-2.9077
SculptureShaman,0.8684,0.76,4.9562,1.1936,8.7187,-2.4097
statue,0.9623,0.8321,3.9529,0.4469,7.459,-1.6544
