Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
bread_BakedUV,0.9585,0.9461,6.2906,0.9323,11.6488,-3.3363
dino_retopo_uv,0.8453,0.8723,7.037,1.7618,12.3122,-3.2609
dorfkirche,0.9724,0.9359,5.7664,1.9757,9.5571,-3.408
Flintlock_Pistol,0.8875,0.8597,4.6676,1.1044,8.2309,-1.5204
Lidded-Ewer_bakedUV,0.9543,0.951,6.2307,1.7958,10.6656,-3.149
lizard_BakedUV,0.9392,0.8944,5.158,1.2557,9.0604,-2.1447
Orchid,0.4471,0.4865,5.1702,-6.751,17.0915,-2.1884
PlaningMachine200K,0.97,0.9342,7.2888,1.552,13.0256,-3.0966
PRI_Hepatus,0.8923,0.8835,4.0775,0.9638,7.1912,-1.8845
shark_bakedUV,0.9565,0.9169,5.4652,1.4915,9.439,-2.7727
Triceratops_manifold,0.8749,0.8681,5.4254,1.0042,9.8466,-2.6997
