Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
1970.16_Neck_Amphora_100K,0.7947,0.762,3.136,-3.071,9.343,-1.7165
abel_highpoly_meshexp,0.264,0.3159,0.8098,-4.2009,5.8206,-0.3789
Ailurodus_maculosus,0.7537,0.7068,4.2102,-1.0534,9.4738,-1.5617
Beethoven_bakedUV2,0.9296,0.7262,5.6515,1.1755,10.1274,-2.6052
CharlieChaplin,0.964,0.928,5.0267,0.6698,9.3835,-0.7967
dom_utka,0.9354,0.8953,5.7071,1.1792,10.2351,-2.5217
Jomon_bakedUV,0.9481,0.932,6.1589,0.8803,11.4376,-3.09
piano,0.3122,0.2835,1.9146,-4.4547,8.284,-1.3047
sylvaniapathmaker,0.6211,0.5841,2.1722,-2.7764,7.1208,-0.5487
TimeWarner_SA_remote,0.4423,0.4547,2.1873,-3.4062,7.7809,0.4929
to_subs,0.9822,0.8995,8.1644,3.2551,13.0738,-2.7995
