ObjectName, MOS, LPIPS
to_subs_simpL10_qp10_qt7_decompJPEG_1024x1024_Q50, 1.16, 0.838587, 1.000000, 0.987819
to_subs_simpL10_qp11_qt8_decompJPEG_1024x1024_Q75, 1.15, 0.827142, 1.000000, 0.992919
to_subs_simpL10_qp11_qt8_decompJPEG_1024x1024_Q90, 1.14, 0.827018, 1.000000, 0.993443
to_subs_simpL10_qp11_qt8_decompJPEG_2048x2048_Q90, 1.02, 0.826585, 1.000000, 0.994732
to_subs_simpL10_qp7_qt10_decompJPEG_2048x2048_Q10, 1.05, 0.895519, 1.000000, 0.986456
to_subs_simpL10_qp7_qt9_decompJPEG_512x512_Q10, 1.00, 0.899841, 1.000000, 0.991257
to_subs_simpL1_qp7_qt7_decompJPEG_1024x1024_Q75, 1.23, 0.538837, 0.756649, 0.489176
to_subs_simpL1_qp8_qt7_decompJPEG_1440x1440_Q10, 1.89, 0.316867, 0.699614, 0.390827
to_subs_simpL2_qp11_qt7_decompJPEG_2048x2048_Q90, 4.23, 0.073576, 0.112231, 0.302058
to_subs_simpL3_qp10_qt7_decompJPEG_1440x1440_Q50, 3.98, 0.081657, 0.088167, 0.307599
to_subs_simpL3_qp8_qt10_decompJPEG_1024x1024_Q50, 2.03, 0.300150, 0.823373, 0.349436
to_subs_simpL3_qp8_qt10_decompJPEG_1440x1440_Q90, 1.79, 0.298992, 0.851398, 0.356712
to_subs_simpL3_qp8_qt10_decompJPEG_512x512_Q10, 1.84, 0.313460, 0.809305, 0.361420
to_subs_simpL3_qp8_qt6_decompJPEG_1440x1440_Q10, 1.82, 0.325816, 0.846961, 0.355209
to_subs_simpL4_qp9_qt6_decompJPEG_1024x1024_Q75, 3.65, 0.154851, 0.137001, 0.327342
to_subs_simpL5_qp9_qt6_decompJPEG_512x512_Q25, 3.98, 0.160766, 0.141612, 0.322456
to_subs_simpL6_qp10_qt7_decompJPEG_712x712_Q75, 4.13, 0.101558, 0.090150, 0.314932
to_subs_simpL6_qp7_qt10_decompJPEG_1024x1024_Q75, 1.29, 0.545301, 0.831912, 0.490210
to_subs_simpL6_qp7_qt10_decompJPEG_512x512_Q75, 1.33, 0.548521, 0.825186, 0.477259
to_subs_simpL6_qp7_qt8_decompJPEG_512x512_Q25, 1.29, 0.545709, 0.858134, 0.470142
to_subs_simpL6_qp7_qt9_decompJPEG_712x712_Q10, 1.17, 0.555261, 0.843373, 0.483529
to_subs_simpL7_qp8_qt6_decompJPEG_1024x1024_Q10, 1.93, 0.341611, 0.742997, 0.372485
to_subs_simpL7_qp8_qt6_decompJPEG_1440x1440_Q10, 1.74, 0.340645, 0.759129, 0.373698
to_subs_simpL8_qp7_qt10_decompJPEG_2048x2048_Q25, 1.17, 0.497311, 0.823804, 0.465280
