Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
170516_mia337_032122_600_200Kfaces_8192px_OBJ,0.8799,0.8387,5.7547,1.5225,9.987,-2.2572
Ackerbau_BakedUV,0.9376,0.9098,4.3614,0.4276,8.2953,-2.3206
Alnus_japonica_398_250k,0.8791,0.8444,3.2696,-1.1179,7.657,-2.3169
balustervase_BakedUV,0.6899,0.6146,3.0766,-0.8746,7.0277,-1.6814
bike_bakedUV2,0.9723,0.9261,4.9051,1.2025,8.6076,-2.4979
CopticBookModel,0.9169,0.9137,4.238,0.9133,7.5627,-1.6854
load_objects,0.8885,0.918,5.1759,0.5546,9.7972,-3.5054
mask-from-madang-province,0.708,0.7087,3.4551,0.3412,6.569,-1.5285
pizza_bakedUV,0.8034,0.7751,5.5042,0.2678,10.7406,-3.1367
SculptureShaman,0.8501,0.7426,4.7798,1.2249,8.3347,-2.6511
statue,0.9033,0.8294,5.2724,-0.1201,10.6649,-3.0269
