Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
apollo_11,0.9526,1.0,5.099,-4.6976,14.8955,-2.374
apothecary_vase,0.9571,1.0,3.5044,-4.4955,11.5043,-1.5608
armillary_sphere_1771,0.9999,1.0,6.407,-5.4494,18.2634,-1.6108
buste_cuirasse_de_marc_aurele_age,0.9754,1.0,13.3805,-18.7921,45.553,-2.0416
butterflies_collection,0.9892,1.0,5.3373,-3.986,14.6605,-2.8689
candle_stick,0.9925,1.0,6.0969,-5.0635,17.2574,-2.0214
cela_ruins_of_a_nuns_cell,0.9725,1.0,4.2375,-5.1338,13.6087,-1.0893
creature_box_squid,0.9828,1.0,6.2317,-5.051,17.5143,-2.0341
cyber_samurai,0.997,1.0,7.1605,-5.1002,19.4213,-2.2151
dead_rose_smallCCremoved,0.9977,1.0,6.0449,-5.7,17.7898,-2.7003
electrodynamic,0.9992,0.9,6.287,-6.221,18.795,-1.7942
frederic_fr00001,0.9756,1.0,6.4656,-7.9334,20.8646,-1.0391
green_tree_frog,0.9665,1.0,5.0896,-3.8917,14.0709,-1.1926
grey_knight,0.9536,1.0,5.4732,-4.6033,15.5497,-2.8234
heilig_grab_kapelle,0.9876,1.0,6.4046,-4.9134,17.7226,-1.9398
heliostat,0.9986,1.0,4.1912,-3.5341,11.9166,-1.3267
hussar_on_horseback,0.9942,1.0,6.3555,-5.8458,18.5568,-1.2169
japanese_spiny_lobster,0.9913,1.0,6.6057,-3.4744,16.6858,-3.0314
just_a_girl,0.9995,1.0,6.0781,-4.48,16.6361,-2.9791
levi_fr00000,0.9907,1.0,12.1812,-12.9018,37.2641,-5.5776
luna_lionfish,0.9721,1.0,5.293,-8.0653,18.6513,-1.073
marble_mortar,0.9793,1.0,3.9153,-3.4061,11.2367,-1.6224
mira_w_gun,0.9568,1.0,4.6704,-6.3592,15.6999,-1.6005
motorcycle,0.9889,1.0,5.5425,-4.4758,15.5609,-1.7708
orbiter_space_shutter,0.9659,0.9,7.8205,-10.8362,26.4773,-0.7428
piggy_bank,0.9971,1.0,7.7417,-5.3307,20.814,-3.3013
police_station,0.9693,1.0,5.1916,-4.4222,14.8055,-1.3532
promo_ashtray,0.9863,1.0,4.2429,-4.6674,13.1532,-1.7963
rafa_fr00001,0.9768,1.0,7.7914,-7.1663,22.7491,-1.9201
sakura_cherry_blossom,0.9633,1.0,4.3969,-3.6545,12.4483,-0.9495
stereoscopic_cam,0.9538,1.0,4.3127,-3.8662,12.4916,-2.416
violin,0.9955,1.0,4.3933,-2.614,11.4006,-1.8975
ware_bowl,0.9895,1.0,7.0381,-4.4574,18.5336,-4.0199
winter_girl,0.9766,1.0,4.4653,-3.9645,12.895,-2.3515
wiz_boots,0.9877,1.0,4.8649,-3.6642,13.394,-2.1013
wooden_gramophone,0.9945,1.0,5.5095,-4.3636,15.3827,-1.7001
zakopane_chair,0.981,1.0,6.1383,-4.6719,16.9484,-2.0815
