Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
bread_BakedUV,0.9586,0.9461,6.2782,0.9323,11.6241,-3.3359
dino_retopo_uv,0.8456,0.872,7.0253,1.7643,12.2862,-3.2692
dorfkirche,0.9722,0.9359,5.7517,1.9743,9.5291,-3.4139
Flintlock_Pistol,0.8875,0.8597,4.6721,1.106,8.2381,-1.5274
Lidded-Ewer_bakedUV,0.9541,0.9508,6.2229,1.7923,10.6536,-3.1571
lizard_BakedUV,0.9395,0.8943,5.1539,1.2556,9.0521,-2.1514
Orchid,0.4465,0.4865,5.1676,-6.761,17.0962,-2.1883
PlaningMachine200K,0.9701,0.9342,7.2601,1.5652,12.955,-3.1007
PRI_Hepatus,0.8921,0.8835,4.0708,0.9612,7.1805,-1.8767
shark_bakedUV,0.9561,0.9195,5.4733,1.492,9.4547,-2.7793
Triceratops_manifold,0.8746,0.8649,5.4182,1.0021,9.8344,-2.6986
