Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
apollo_11,0.937,1.0,4.7635,-4.394,13.9209,-2.3051
apothecary_vase,0.9525,1.0,3.6021,-4.6553,11.8596,-1.5726
armillary_sphere_1771,0.9996,1.0,6.7841,-6.0396,19.6078,-1.7609
buste_cuirasse_de_marc_aurele_age,0.9694,1.0,15.5497,-22.7417,53.841,-2.499
butterflies_collection,0.9759,1.0,4.7848,-3.567,13.1365,-2.1966
candle_stick,0.9936,1.0,7.0376,-5.6966,19.7719,-2.0044
cela_ruins_of_a_nuns_cell,0.9661,1.0,4.0018,-4.8682,12.8719,-0.9146
creature_box_squid,0.9814,1.0,6.3598,-5.1301,17.8497,-1.9577
cyber_samurai,0.9894,1.0,6.8143,-5.3221,18.9507,-2.1087
dead_rose_smallCCremoved,0.9975,1.0,5.8154,-5.277,16.9077,-2.7632
electrodynamic,0.9959,0.9,7.5517,-8.7776,23.881,-1.7016
frederic_fr00001,0.9662,1.0,6.5357,-8.734,21.8054,-0.8559
green_tree_frog,0.96,1.0,6.0084,-5.8326,17.8493,-1.0929
grey_knight,0.9514,1.0,5.4471,-4.6674,15.5616,-2.6206
heilig_grab_kapelle,0.9905,1.0,6.7272,-5.7296,19.1841,-2.0138
heliostat,0.9966,1.0,4.617,-4.309,13.543,-1.1296
hussar_on_horseback,0.9862,1.0,6.4737,-6.0511,18.9984,-1.0462
japanese_spiny_lobster,0.9926,1.0,6.5554,-3.5188,16.6295,-3.1777
just_a_girl,0.9987,1.0,6.4053,-4.5952,17.4059,-3.4152
levi_fr00000,0.9942,1.0,12.3284,-13.1483,37.8051,-4.8672
luna_lionfish,0.9616,1.0,6.4884,-10.4468,23.4235,-1.0537
marble_mortar,0.9667,1.0,4.4202,-3.9911,12.8316,-2.1967
mira_w_gun,0.9475,1.0,4.166,-5.7617,14.0938,-1.5059
motorcycle,0.9788,1.0,5.9486,-5.0564,16.9536,-1.6728
orbiter_space_shutter,0.9671,0.9,6.6998,-9.4216,22.8211,-0.7852
piggy_bank,0.9977,1.0,8.8177,-6.8369,24.4722,-3.805
police_station,0.976,1.0,5.1934,-4.3302,14.717,-1.4743
promo_ashtray,0.9941,1.0,4.3973,-4.7524,13.547,-2.0865
rafa_fr00001,0.9808,1.0,8.1554,-7.1634,23.4742,-2.1631
sakura_cherry_blossom,0.9623,1.0,4.2469,-3.4947,11.9885,-0.9471
stereoscopic_cam,0.9702,1.0,4.8714,-4.2804,14.0233,-2.5691
violin,0.9843,0.9747,3.779,-2.2915,9.8496,-1.5381
ware_bowl,0.9909,1.0,6.9467,-4.4446,18.3379,-3.9181
winter_girl,0.9723,1.0,4.2097,-3.741,12.1603,-2.2137
wiz_boots,0.9897,1.0,4.9582,-3.7926,13.709,-2.379
wooden_gramophone,0.9971,1.0,6.9656,-7.0523,20.9835,-1.4798
zakopane_chair,0.9764,1.0,5.9841,-4.2241,16.1923,-2.0834
