Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
apollo_11,0.9036,1.0,4.4775,-4.2992,13.2543,-2.392
apothecary_vase,0.9643,1.0,3.6251,-4.5832,11.8334,-1.6603
armillary_sphere_1771,0.9993,1.0,6.4322,-5.5256,18.3899,-1.7917
buste_cuirasse_de_marc_aurele_age,0.968,1.0,15.6668,-23.021,54.3546,-2.8575
butterflies_collection,0.9782,1.0,4.7833,-3.5138,13.0803,-2.3669
candle_stick,0.992,1.0,6.5006,-5.0212,18.0224,-2.0296
cela_ruins_of_a_nuns_cell,0.9647,1.0,3.818,-4.5092,12.1452,-0.9622
creature_box_squid,0.9769,1.0,5.9819,-4.5956,16.5594,-1.9999
cyber_samurai,0.9927,1.0,6.119,-4.3885,16.6265,-2.2242
dead_rose_smallCCremoved,0.9958,1.0,5.6515,-5.0197,16.3227,-2.827
electrodynamic,0.9942,1.0,7.516,-9.0161,24.0481,-1.841
frederic_fr00001,0.9634,1.0,6.4346,-8.6263,21.4954,-0.8657
green_tree_frog,0.9658,1.0,5.4131,-4.8914,15.7175,-1.1607
grey_knight,0.954,1.0,5.4243,-4.63,15.4787,-2.7594
heilig_grab_kapelle,0.9926,1.0,6.2905,-4.8187,17.3998,-2.2441
heliostat,0.9966,1.0,4.0736,-3.532,11.6791,-1.1663
hussar_on_horseback,0.9876,1.0,6.248,-5.647,18.1429,-1.0716
japanese_spiny_lobster,0.9914,1.0,6.7757,-3.6751,17.2265,-3.2181
just_a_girl,0.994,1.0,6.4848,-4.4636,17.4332,-3.8747
levi_fr00000,0.9895,1.0,12.5214,-13.5413,38.5841,-5.8433
luna_lionfish,0.9655,1.0,5.576,-8.8735,20.0254,-1.0205
marble_mortar,0.9424,1.0,3.9985,-3.8218,11.8187,-2.2877
mira_w_gun,0.9571,1.0,4.0824,-5.514,13.6789,-1.6138
motorcycle,0.9794,1.0,5.5362,-4.63,15.7025,-1.7282
orbiter_space_shutter,0.969,0.9,6.1601,-8.6302,20.9504,-0.809
piggy_bank,0.9965,1.0,8.0453,-6.032,22.1226,-3.9284
police_station,0.977,1.0,5.111,-4.233,14.4551,-1.4833
promo_ashtray,0.9919,1.0,4.2879,-4.5373,13.1131,-2.289
rafa_fr00001,0.98,1.0,7.8232,-6.4984,22.1448,-2.2923
sakura_cherry_blossom,0.9701,1.0,3.7195,-2.8367,10.2757,-1.0701
stereoscopic_cam,0.9262,1.0,4.2409,-4.1292,12.6111,-2.5972
violin,0.9871,0.9747,3.8955,-2.3495,10.1405,-1.6523
ware_bowl,0.9909,1.0,7.071,-4.3944,18.5364,-4.3021
winter_girl,0.9674,1.0,4.3334,-3.9055,12.5724,-2.3395
wiz_boots,0.9897,1.0,4.8987,-3.9092,13.7067,-2.7809
wooden_gramophone,0.9968,1.0,5.8614,-5.0874,16.8102,-1.52
zakopane_chair,0.9847,1.0,6.1047,-4.4011,16.6106,-2.2748
