Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
170516_mia337_032122_600_200Kfaces_8192px_OBJ,0.8481,0.8299,5.1215,1.2066,9.0364,-1.7251
Ackerbau_BakedUV,0.8387,0.8192,3.6259,-0.0691,7.3208,-1.6889
Alnus_japonica_398_250k,0.7979,0.7901,3.235,-1.495,7.965,-2.1997
balustervase_BakedUV,0.8781,0.8383,3.7661,-0.0889,7.621,-1.8574
bike_bakedUV2,0.9711,0.9188,4.667,1.0853,8.2486,-2.6116
CopticBookModel,0.8403,0.8229,3.9465,0.592,7.301,-1.3519
load_objects,0.7982,0.8442,4.8901,0.0263,9.7539,-3.4898
mask-from-madang-province,0.8848,0.8936,4.2271,1.0979,7.3563,-2.14
pizza_bakedUV,0.7497,0.715,4.1268,-0.0576,8.3112,-1.6638
SculptureShaman,0.7623,0.6972,3.6118,0.7162,6.5073,-2.0106
statue,0.8259,0.777,4.6274,-0.5112,9.7661,-2.4282
