Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
bread_BakedUV,0.8992,0.8918,5.5251,0.5046,10.5456,-2.9775
dino_retopo_uv,0.8532,0.8485,6.4014,1.794,11.0089,-3.6159
dorfkirche,0.9719,0.9322,4.6747,1.6449,7.7046,-2.6024
Flintlock_Pistol,0.9055,0.8464,6.9642,1.6036,12.3247,-2.5968
Lidded-Ewer_bakedUV,0.8944,0.8471,6.3986,1.6098,11.1874,-2.85
lizard_BakedUV,0.923,0.8904,4.4931,1.0086,7.9776,-1.9751
Orchid,0.3443,0.4382,3.7429,-7.5722,15.0581,-2.1774
PlaningMachine200K,0.9415,0.8748,5.6981,1.61,9.7861,-3.0322
PRI_Hepatus,0.8324,0.8371,3.1036,0.6297,5.5775,-1.709
shark_bakedUV,0.9698,0.8979,4.5671,1.2968,7.8374,-2.5201
Triceratops_manifold,0.934,0.9224,5.4599,1.2172,9.7025,-2.7311
