ObjectName, MOS, LPIPS
skiboot_BakedUV_simpL1_qp10_qt6_decompJPEG_1024x1024_Q75, 2.00, 0.641350, 0.607806, 0.599135, 0.556668
skiboot_BakedUV_simpL1_qp11_qt6_decompJPEG_1024x1024_Q75, 1.84, 0.640355, 0.597776, 0.590316, 0.549847
skiboot_BakedUV_simpL1_qp11_qt6_decompJPEG_512x512_Q90, 1.95, 0.617473, 0.583556, 0.568728, 0.543632
skiboot_BakedUV_simpL1_qp8_qt10_decompJPEG_1440x1440_Q25, 2.63, 0.346783, 0.302472, 0.374885, 0.345045
skiboot_BakedUV_simpL1_qp8_qt6_decompJPEG_1440x1440_Q10, 1.74, 0.824853, 0.762068, 0.775514, 0.739787
skiboot_BakedUV_simpL1_qp8_qt6_decompJPEG_1440x1440_Q25, 1.28, 0.816511, 0.748296, 0.763259, 0.725346
skiboot_BakedUV_simpL1_qp8_qt9_decompJPEG_512x512_Q50, 2.38, 0.502459, 0.430404, 0.493398, 0.453701
skiboot_BakedUV_simpL2_qp11_qt6_decompJPEG_512x512_Q90, 2.02, 0.617923, 0.589698, 0.577512, 0.545474
skiboot_BakedUV_simpL2_qp9_qt10_decompJPEG_1024x1024_Q90, 3.88, 0.090714, 0.093892, 0.108562, 0.090819
skiboot_BakedUV_simpL3_qp10_qt6_decompJPEG_512x512_Q90, 2.05, 0.628459, 0.588185, 0.589226, 0.558434
skiboot_BakedUV_simpL3_qp11_qt6_decompJPEG_512x512_Q75, 1.98, 0.621966, 0.591527, 0.584606, 0.557577
skiboot_BakedUV_simpL3_qp11_qt6_decompJPEG_512x512_Q90, 2.20, 0.620376, 0.585773, 0.583747, 0.550967
skiboot_BakedUV_simpL3_qp8_qt6_decompJPEG_1440x1440_Q25, 1.56, 0.797343, 0.737250, 0.746305, 0.717168
skiboot_BakedUV_simpL3_qp8_qt6_decompJPEG_2048x2048_Q75, 1.61, 0.794144, 0.742072, 0.745651, 0.720161
skiboot_BakedUV_simpL3_qp9_qt6_decompJPEG_1024x1024_Q25, 1.84, 0.678374, 0.633913, 0.645729, 0.602689
skiboot_BakedUV_simpL3_qp9_qt6_decompJPEG_1024x1024_Q75, 1.90, 0.679341, 0.641040, 0.638180, 0.588171
skiboot_BakedUV_simpL3_qp9_qt6_decompJPEG_1024x1024_Q90, 1.85, 0.679243, 0.638622, 0.639725, 0.587332
skiboot_BakedUV_simpL3_qp9_qt6_decompJPEG_1440x1440_Q25, 1.67, 0.689128, 0.642497, 0.646316, 0.596554
skiboot_BakedUV_simpL3_qp9_qt6_decompJPEG_2048x2048_Q10, 1.86, 0.699795, 0.651646, 0.661405, 0.620887
skiboot_BakedUV_simpL3_qp9_qt6_decompJPEG_2048x2048_Q25, 1.80, 0.686559, 0.644509, 0.647352, 0.606072
skiboot_BakedUV_simpL3_qp9_qt6_decompJPEG_2048x2048_Q50, 2.05, 0.687978, 0.645628, 0.648177, 0.600628
skiboot_BakedUV_simpL3_qp9_qt6_decompJPEG_2048x2048_Q75, 1.83, 0.692317, 0.645139, 0.647074, 0.599369
skiboot_BakedUV_simpL3_qp9_qt6_decompJPEG_2048x2048_Q90, 1.85, 0.688208, 0.649395, 0.647807, 0.601042
skiboot_BakedUV_simpL3_qp9_qt6_decompJPEG_512x512_Q75, 2.05, 0.657265, 0.631477, 0.621059, 0.590846
skiboot_BakedUV_simpL3_qp9_qt6_decompJPEG_512x512_Q90, 1.86, 0.658138, 0.626970, 0.620989, 0.584854
skiboot_BakedUV_simpL3_qp9_qt6_decompJPEG_712x712_Q10, 1.74, 0.731931, 0.666069, 0.676328, 0.634236
skiboot_BakedUV_simpL4_qp10_qt6_decompJPEG_512x512_Q90, 1.93, 0.627493, 0.593977, 0.609545, 0.564582
skiboot_BakedUV_simpL4_qp10_qt6_decompJPEG_712x712_Q75, 1.82, 0.638272, 0.602250, 0.621052, 0.558002
skiboot_BakedUV_simpL4_qp10_qt8_decompJPEG_1024x1024_Q75, 3.36, 0.189138, 0.178799, 0.167912, 0.162931
skiboot_BakedUV_simpL4_qp11_qt6_decompJPEG_1024x1024_Q25, 2.10, 0.639923, 0.601563, 0.628640, 0.574460
skiboot_BakedUV_simpL4_qp11_qt6_decompJPEG_1024x1024_Q75, 2.04, 0.643533, 0.607202, 0.623052, 0.563300
skiboot_BakedUV_simpL4_qp11_qt6_decompJPEG_1024x1024_Q90, 1.89, 0.644400, 0.604481, 0.625880, 0.564248
skiboot_BakedUV_simpL4_qp11_qt6_decompJPEG_512x512_Q75, 2.17, 0.623152, 0.599323, 0.604736, 0.562647
skiboot_BakedUV_simpL4_qp11_qt6_decompJPEG_512x512_Q90, 1.76, 0.622095, 0.592709, 0.603661, 0.557950
skiboot_BakedUV_simpL4_qp11_qt6_decompJPEG_712x712_Q90, 1.90, 0.638671, 0.603113, 0.613030, 0.553307
skiboot_BakedUV_simpL4_qp8_qt6_decompJPEG_1440x1440_Q10, 1.44, 0.790069, 0.746803, 0.770758, 0.714581
skiboot_BakedUV_simpL4_qp9_qt6_decompJPEG_1024x1024_Q75, 1.90, 0.668420, 0.643878, 0.655912, 0.590066
skiboot_BakedUV_simpL4_qp9_qt6_decompJPEG_512x512_Q75, 1.76, 0.648402, 0.636810, 0.641799, 0.592371
