Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
1970.16_Neck_Amphora_100K,0.7983,0.7928,3.2729,-3.1646,9.7103,-1.6236
abel_highpoly_meshexp,0.1627,0.2887,0.5614,-5.0684,6.1912,-0.2394
Ailurodus_maculosus,0.7085,0.6772,4.292,-1.3746,9.9587,-1.3456
Beethoven_bakedUV2,0.9648,0.8255,5.5394,1.4394,9.6394,-2.0363
CharlieChaplin,0.9617,0.9242,5.4094,0.6096,10.2091,-0.7463
dom_utka,0.9483,0.9146,5.7554,1.2692,10.2416,-2.4314
Jomon_bakedUV,0.9578,0.9403,5.9067,0.931,10.8824,-2.8032
piano,0.4268,0.4098,4.3812,-6.2882,15.0506,-1.5343
sylvaniapathmaker,0.6147,0.5782,2.4038,-3.1454,7.953,-0.4352
TimeWarner_SA_remote,0.6468,0.5708,4.408,-3.6751,12.4912,-0.0582
to_subs,0.9816,0.9007,9.5762,3.6464,15.5061,-2.6896
