ObjectName, MOS, LPIPS
to_subs_simpL10_qp10_qt7_decompJPEG_1024x1024_Q50, 1.16, 0.814821, 1.000000, 0.971386
to_subs_simpL10_qp11_qt8_decompJPEG_1024x1024_Q75, 1.15, 0.796784, 1.000000, 0.978093
to_subs_simpL10_qp11_qt8_decompJPEG_1024x1024_Q90, 1.14, 0.796597, 1.000000, 0.978706
to_subs_simpL10_qp11_qt8_decompJPEG_2048x2048_Q90, 1.02, 0.796304, 1.000000, 0.980155
to_subs_simpL10_qp7_qt10_decompJPEG_2048x2048_Q10, 1.05, 0.864055, 1.000000, 0.971997
to_subs_simpL10_qp7_qt9_decompJPEG_512x512_Q10, 1.00, 0.866681, 1.000000, 0.975939
to_subs_simpL1_qp7_qt7_decompJPEG_1024x1024_Q75, 1.23, 0.488326, 0.559986, 0.409049
to_subs_simpL1_qp8_qt7_decompJPEG_1440x1440_Q10, 1.89, 0.291291, 0.559346, 0.332445
to_subs_simpL2_qp11_qt7_decompJPEG_2048x2048_Q90, 4.23, 0.064806, 0.090268, 0.251003
to_subs_simpL3_qp10_qt7_decompJPEG_1440x1440_Q50, 3.98, 0.071757, 0.073332, 0.254190
to_subs_simpL3_qp8_qt10_decompJPEG_1024x1024_Q50, 2.03, 0.274008, 0.650079, 0.284155
to_subs_simpL3_qp8_qt10_decompJPEG_1440x1440_Q90, 1.79, 0.272213, 0.669138, 0.290860
to_subs_simpL3_qp8_qt10_decompJPEG_512x512_Q10, 1.84, 0.285035, 0.646281, 0.294138
to_subs_simpL3_qp8_qt6_decompJPEG_1440x1440_Q10, 1.82, 0.297437, 0.681155, 0.283600
to_subs_simpL4_qp9_qt6_decompJPEG_1024x1024_Q75, 3.65, 0.136770, 0.111907, 0.277231
to_subs_simpL5_qp9_qt6_decompJPEG_512x512_Q25, 3.98, 0.142082, 0.121389, 0.267559
to_subs_simpL6_qp10_qt7_decompJPEG_712x712_Q75, 4.13, 0.091642, 0.072150, 0.265098
to_subs_simpL6_qp7_qt10_decompJPEG_1024x1024_Q75, 1.29, 0.479897, 0.668690, 0.407252
to_subs_simpL6_qp7_qt10_decompJPEG_512x512_Q75, 1.33, 0.483421, 0.663013, 0.398439
to_subs_simpL6_qp7_qt8_decompJPEG_512x512_Q25, 1.29, 0.482518, 0.686132, 0.398207
to_subs_simpL6_qp7_qt9_decompJPEG_712x712_Q10, 1.17, 0.488038, 0.686135, 0.397897
to_subs_simpL7_qp8_qt6_decompJPEG_1024x1024_Q10, 1.93, 0.314038, 0.591315, 0.307945
to_subs_simpL7_qp8_qt6_decompJPEG_1440x1440_Q10, 1.74, 0.311340, 0.598546, 0.306610
to_subs_simpL8_qp7_qt10_decompJPEG_2048x2048_Q25, 1.17, 0.442690, 0.681253, 0.386702
to_subs_simpL8_qp7_qt10_decompJPEG_512x512_Q10, 1.11, 0.454101, 0.704781, 0.376339
to_subs_simpL8_qp7_qt6_decompJPEG_1440x1440_Q75, 1.21, 0.456760, 0.782780, 0.378697
to_subs_simpL8_qp7_qt7_decompJPEG_512x512_Q10, 1.23, 0.456838, 0.701756, 0.381880
to_subs_simpL8_qp7_qt9_decompJPEG_512x512_Q10, 1.19, 0.451238, 0.741761, 0.377799
to_subs_simpL8_qp7_qt9_decompJPEG_712x712_Q10, 1.23, 0.455623, 0.731594, 0.373580
to_subs_simpL8_qp8_qt10_decompJPEG_1024x1024_Q25, 1.87, 0.294003, 0.520247, 0.348822
to_subs_simpL8_qp9_qt6_decompJPEG_512x512_Q75, 3.82, 0.159142, 0.111449, 0.284836
to_subs_simpL9_qp10_qt10_decompJPEG_712x712_Q90, 3.81, 0.189806, 0.263249, 0.301939
to_subs_simpL9_qp10_qt9_decompJPEG_2048x2048_Q75, 3.50, 0.186151, 0.263758, 0.306855
to_subs_simpL9_qp11_qt10_decompJPEG_512x512_Q90, 3.79, 0.162718, 0.282656, 0.297155
to_subs_simpL9_qp7_qt10_decompJPEG_2048x2048_Q10, 1.21, 0.529815, 0.686475, 0.390886
to_subs_simpL9_qp7_qt6_decompJPEG_1024x1024_Q10, 1.19, 0.545671, 0.818463, 0.400743
to_subs_simpL9_qp7_qt6_decompJPEG_1440x1440_Q75, 1.16, 0.546689, 0.809601, 0.398183
to_subs_simpL9_qp7_qt6_decompJPEG_2048x2048_Q10, 1.35, 0.539254, 0.797460, 0.398024
to_subs_simpL9_qp7_qt6_decompJPEG_512x512_Q10, 1.23, 0.541609, 0.790735, 0.406145
to_subs_simpL9_qp7_qt6_decompJPEG_512x512_Q25, 1.36, 0.538067, 0.809788, 0.397060
to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q10, 1.20, 0.541703, 0.843090, 0.397160
to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q50, 1.19, 0.540072, 0.776108, 0.395778
to_subs_simpL9_qp7_qt6_decompJPEG_712x712_Q75, 1.29, 0.536841, 0.795962, 0.397351
to_subs_simpL9_qp7_qt7_decompJPEG_1024x1024_Q75, 1.16, 0.516841, 0.549759, 0.371962
to_subs_simpL9_qp7_qt7_decompJPEG_2048x2048_Q75, 1.37, 0.517060, 0.544318, 0.370801
to_subs_simpL9_qp7_qt8_decompJPEG_1024x1024_Q25, 1.50, 0.524668, 0.705481, 0.381684
to_subs_simpL9_qp8_qt10_decompJPEG_512x512_Q10, 2.14, 0.350156, 0.540510, 0.300902
to_subs_simpL9_qp8_qt6_decompJPEG_1024x1024_Q25, 2.15, 0.351337, 0.536667, 0.282871
to_subs_simpL9_qp8_qt6_decompJPEG_712x712_Q25, 2.02, 0.354308, 0.539327, 0.284343
to_subs_simpL9_qp8_qt6_decompJPEG_712x712_Q90, 2.30, 0.351755, 0.532894, 0.286850
to_subs_simpL9_qp8_qt7_decompJPEG_512x512_Q10, 2.00, 0.346926, 0.555227, 0.325584
to_subs_simpL9_qp8_qt7_decompJPEG_512x512_Q75, 2.23, 0.343242, 0.545620, 0.301719
to_subs_simpL9_qp8_qt9_decompJPEG_1024x1024_Q25, 2.50, 0.346803, 0.535279, 0.295291
