Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
AsparnLoewe_C,0.9111,0.9086,9.1666,2.6722,15.661,-3.7901
Boiler,0.7744,0.7588,3.4021,0.3471,6.457,-1.5479
diez_BakedUV,0.6553,0.6043,4.1227,0.5064,7.7391,-2.1935
GeorgeWashington_BakedUV,0.1901,0.1002,0.564,-2.3685,3.4966,0.2589
GoldenStatueModel,0.9159,0.9596,4.9512,1.8776,8.0248,-2.8499
Graphosoma,0.739,0.6634,2.9276,0.5869,5.2682,-1.8809
JaneAnne_WithBase,0.9456,0.9664,4.6118,0.6825,8.5412,-2.2592
Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096,0.9173,0.9093,4.2342,0.5514,7.917,-0.8651
skiboot_BakedUV,0.8775,0.7085,5.6935,0.4614,10.9256,-3.6743
Streblognathus,0.9187,0.9434,5.1118,2.1584,8.0651,-2.8018
yourMesh,0.8149,0.7927,3.3657,0.5093,6.2221,-2.3855
