Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
bear,0.9642,0.9155,6.3508,2.1623,10.5392,-2.472
bronzeCat,0.8108,0.8152,5.5569,0.3649,10.749,-3.1584
Deity_Earring_with_Vishnu_Garuda_and_chepu_100K,0.8872,0.7822,4.0229,0.0527,7.9932,-2.1228
Doryphoros_HighRes_4Mfaces_Simplified_BakedUV,0.8201,0.7798,4.3467,-0.3024,8.9958,-1.2664
Elephant_zun_bakedUV,0.9532,0.9095,5.3915,1.2913,9.4917,-2.764
Emberiza_calandra2,0.8561,0.6935,4.7218,0.6839,8.7596,-2.4595
ET26_L_MK1,0.3601,0.3589,1.2133,-4.2035,6.6301,-1.5657
Harrison_Front_Parlor_ChairSimplified,0.9156,0.9181,6.534,2.341,10.727,-3.3245
model_Pastries_20180129_111506950,0.8786,0.89,5.1342,1.1907,9.0778,-1.8254
rescue_craft,0.9295,0.907,5.2165,0.8971,9.536,-2.2107
SitzenderKnabeNC,0.8716,0.8651,5.4625,1.3135,9.6114,-2.4567
