Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
apollo_11,0.9023,1.0,5.0344,-4.8743,14.9431,-2.9127
apothecary_vase,0.9646,1.0,3.474,-4.386,11.334,-1.662
armillary_sphere_1771,0.999,1.0,6.239,-5.2585,17.7365,-1.8817
buste_cuirasse_de_marc_aurele_age,0.9668,1.0,14.1581,-20.697,49.0133,-2.6735
butterflies_collection,0.9796,1.0,4.8462,-3.5114,13.2037,-2.6888
candle_stick,0.9918,1.0,5.701,-4.3086,15.7106,-2.0577
cela_ruins_of_a_nuns_cell,0.9643,1.0,3.7795,-4.4549,12.0139,-0.9798
creature_box_squid,0.9754,1.0,5.8271,-4.4264,16.0807,-2.0749
cyber_samurai,0.9905,1.0,6.4599,-4.8364,17.7562,-2.1649
dead_rose_smallCCremoved,0.9874,1.0,5.5681,-4.7244,15.8606,-3.2862
electrodynamic,0.9971,0.9,7.5148,-8.3636,23.3932,-1.8268
frederic_fr00001,0.971,1.0,5.4348,-6.7074,17.5769,-0.9391
green_tree_frog,0.968,1.0,5.2845,-4.8033,15.3723,-1.1926
grey_knight,0.9521,1.0,5.1979,-4.3546,14.7504,-2.9238
heilig_grab_kapelle,0.9911,1.0,6.4095,-5.0614,17.8805,-2.1473
heliostat,0.9959,1.0,4.3801,-4.093,12.8533,-1.1159
hussar_on_horseback,0.9876,1.0,5.5585,-4.8788,15.9957,-1.0791
japanese_spiny_lobster,0.9793,1.0,5.9961,-3.285,15.2772,-3.5612
just_a_girl,0.9985,1.0,6.4444,-4.6542,17.543,-3.4159
levi_fr00000,0.9967,1.0,10.9298,-10.1782,32.0377,-5.0393
luna_lionfish,0.9634,1.0,5.4523,-8.7321,19.6367,-1.0799
marble_mortar,0.9422,1.0,4.3119,-4.1267,12.7506,-2.5902
mira_w_gun,0.9519,1.0,4.2803,-5.8549,14.4155,-1.5496
motorcycle,0.9791,1.0,5.5767,-4.6892,15.8425,-1.6926
orbiter_space_shutter,0.9699,0.9,7.2781,-10.1769,24.7331,-0.8219
piggy_bank,0.9974,1.0,7.9752,-5.8991,21.8495,-3.8036
police_station,0.9817,1.0,4.9448,-3.8951,13.7847,-1.5955
promo_ashtray,0.9926,1.0,4.3825,-4.6441,13.4091,-2.2609
rafa_fr00001,0.9803,1.0,7.2524,-5.859,20.3638,-2.2263
sakura_cherry_blossom,0.9622,1.0,4.0741,-3.2761,11.4243,-0.9623
stereoscopic_cam,0.8999,1.0,4.2489,-4.3874,12.8852,-2.7745
violin,0.9864,0.9747,3.8751,-2.3405,10.0907,-1.6326
ware_bowl,0.992,1.0,7.2156,-4.8391,19.2703,-3.9784
winter_girl,0.9621,1.0,4.2353,-3.8511,12.3217,-2.4082
wiz_boots,0.9901,1.0,4.9254,-3.8742,13.7251,-2.6477
wooden_gramophone,0.9973,1.0,5.5065,-4.5397,15.5527,-1.6384
zakopane_chair,0.9795,1.0,5.4948,-3.741,14.7305,-2.3204
