Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
apollo_11,0.94,1.0,4.9464,-4.5487,14.4415,-2.4756
apothecary_vase,0.972,1.0,3.5039,-4.3694,11.3773,-1.6698
armillary_sphere_1771,0.9997,1.0,6.3438,-5.2739,17.9615,-1.6821
buste_cuirasse_de_marc_aurele_age,0.9739,1.0,12.2973,-17.0394,41.6341,-2.1309
butterflies_collection,0.9878,1.0,5.3069,-4.0266,14.6404,-3.1277
candle_stick,0.9927,1.0,6.3265,-5.2247,17.8777,-2.0355
cela_ruins_of_a_nuns_cell,0.9695,1.0,4.1045,-4.8222,13.0312,-1.1597
creature_box_squid,0.9821,1.0,6.152,-4.8764,17.1803,-2.0536
cyber_samurai,0.9964,1.0,6.9072,-4.7772,18.5917,-2.3108
dead_rose_smallCCremoved,0.9971,1.0,6.0041,-5.5543,17.5624,-2.6848
electrodynamic,0.9985,0.9,5.8949,-5.5388,17.3287,-1.9943
frederic_fr00001,0.9768,1.0,6.6968,-8.108,21.5017,-1.0795
green_tree_frog,0.9686,1.0,4.7373,-3.3039,12.7786,-1.2642
grey_knight,0.952,1.0,5.383,-4.496,15.2619,-2.9196
heilig_grab_kapelle,0.9899,1.0,6.3956,-4.4989,17.2901,-2.1918
heliostat,0.9973,1.0,3.9791,-3.2387,11.1969,-1.3985
hussar_on_horseback,0.9952,1.0,6.7544,-6.112,19.6208,-1.2497
japanese_spiny_lobster,0.99,1.0,6.8077,-3.5533,17.1687,-3.0662
just_a_girl,0.9952,1.0,5.8686,-3.9566,15.6939,-3.4094
levi_fr00000,0.9931,1.0,11.5399,-11.5183,34.5981,-5.3168
luna_lionfish,0.9724,1.0,4.6202,-7.0418,16.2822,-1.0232
marble_mortar,0.9758,1.0,3.7637,-3.2883,10.8156,-1.6429
mira_w_gun,0.96,1.0,4.8221,-6.5165,16.1607,-1.6662
motorcycle,0.9926,1.0,5.0757,-3.9502,14.1017,-1.8801
orbiter_space_shutter,0.9641,0.9,6.321,-8.835,21.477,-0.7291
piggy_bank,0.997,1.0,7.906,-5.4127,21.2247,-3.288
police_station,0.9731,1.0,4.6492,-3.733,13.0314,-1.432
promo_ashtray,0.9881,1.0,4.1075,-4.3206,12.5355,-2.0307
rafa_fr00001,0.9784,1.0,7.8642,-7.0333,22.7616,-1.9889
sakura_cherry_blossom,0.9681,1.0,4.064,-3.2036,11.3316,-1.0192
stereoscopic_cam,0.9184,1.0,4.0616,-3.9826,12.1057,-2.5055
violin,0.9945,1.0,4.4771,-2.6339,11.5882,-2.2561
ware_bowl,0.9885,1.0,7.3424,-4.4786,19.1634,-4.6663
winter_girl,0.9713,1.0,4.5768,-4.1146,13.2681,-2.5125
wiz_boots,0.9922,1.0,4.7559,-3.5262,13.038,-2.329
wooden_gramophone,0.9914,1.0,5.1512,-3.8452,14.1475,-1.7468
zakopane_chair,0.9857,1.0,5.724,-4.2524,15.7004,-2.2536
