Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
170516_mia337_032122_600_200Kfaces_8192px_OBJ,0.8499,0.8326,5.2112,1.2262,9.1963,-1.7311
Ackerbau_BakedUV,0.8454,0.8276,3.6922,-0.0418,7.4262,-1.6941
Alnus_japonica_398_250k,0.8029,0.7904,3.3133,-1.5053,8.1318,-2.2082
balustervase_BakedUV,0.8757,0.8367,3.7858,-0.1003,7.672,-1.8553
bike_bakedUV2,0.9709,0.9197,4.6952,1.0905,8.2998,-2.6099
CopticBookModel,0.8406,0.8241,3.9934,0.5969,7.3899,-1.3458
load_objects,0.8045,0.8421,4.8573,0.0629,9.6517,-3.4402
mask-from-madang-province,0.8875,0.8945,4.2561,1.1114,7.4008,-2.1139
pizza_bakedUV,0.7518,0.7186,4.2066,-0.0472,8.4603,-1.6692
SculptureShaman,0.7693,0.7008,3.6851,0.7509,6.6192,-2.0257
statue,0.8281,0.7771,4.6376,-0.4945,9.7698,-2.4113
