Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
bear,0.9393,0.9028,5.4895,2.3265,8.6525,-2.5357
bronzeCat,0.7527,0.7308,4.6674,0.1822,9.1526,-2.5094
Deity_Earring_with_Vishnu_Garuda_and_chepu_100K,0.9579,0.9509,5.6973,0.4785,10.9161,-2.5371
Doryphoros_HighRes_4Mfaces_Simplified_BakedUV,0.7269,0.7392,2.8339,-0.4749,6.1427,-0.0862
Elephant_zun_bakedUV,0.9155,0.9044,5.2604,1.091,9.4298,-2.4017
Emberiza_calandra2,0.9358,0.8492,5.4792,0.9785,9.9799,-2.7274
ET26_L_MK1,0.4544,0.4266,1.8112,-4.5291,8.1514,-1.6456
Harrison_Front_Parlor_ChairSimplified,0.9368,0.9303,6.5097,2.3921,10.6272,-2.9231
model_Pastries_20180129_111506950,0.8847,0.9084,4.9274,1.1962,8.6587,-1.7414
rescue_craft,0.8331,0.7877,3.9892,0.4268,7.5515,-1.8018
SitzenderKnabeNC,0.9491,0.9412,6.5259,1.8837,11.1681,-2.6106
