Object,Pearson,Spearman,Slope,CI_slope_lower,CI_slope_upper,Intercept,R2
bread_BakedUV,0.9429,0.9371,5.5452,0.7517,10.3387,-3.1062
dino_retopo_uv,0.9156,0.9128,6.1942,2.1402,10.2481,-3.2895
dorfkirche,0.9759,0.9424,5.0637,1.7558,8.3716,-2.8003
Flintlock_Pistol,0.9175,0.8845,5.7022,1.3672,10.0372,-2.0447
Lidded-Ewer_bakedUV,0.9466,0.9364,6.0373,1.7247,10.3498,-2.9324
lizard_BakedUV,0.9503,0.9244,3.9711,1.0262,6.916,-1.8488
Orchid,0.2506,0.3637,2.6143,-8.0182,13.2467,-1.6151
PlaningMachine200K,0.9607,0.9202,7.533,1.4007,13.6653,-3.0227
PRI_Hepatus,0.88,0.8705,4.1562,0.9823,7.33,-2.2498
shark_bakedUV,0.9619,0.8597,4.8695,1.3648,8.3743,-2.8566
Triceratops_manifold,0.8594,0.8624,5.2695,0.8308,9.7081,-2.6713
